#BGC Name	Clan Number	Family Number
SD_DY_contig_11181378.region001	6264	6640
SD_DY_contig_11233758.region001	6264	6648
SD_DY_contig_11260648.region001	6264	6650
SD_DY_contig_11383270.region001	6264	6656
SD_DY_contig_11415163.region001	6264	6660
SD_DY_contig_11633779.region001	6264	6672
SD_DY_contig_11637423.region001	6264	6673
SD_DY_contig_1165393.region001	6264	6675
SD_DY_contig_11701907.region001	6264	6676
SD_DY_contig_11717329.region001	6264	6677
SD_DY_contig_11739455.region001	6264	6680
SD_DY_contig_790213.region001	6264	6680
SD_DY_contig_1175576.region001	6264	6683
SD_DY_contig_11803061.region001	6264	6688
SD_DY_contig_11822092.region001	6264	6690
SD_DY_contig_11889362.region001	6264	6700
SD_DY_contig_11973832.region001	6264	6708
SD_DY_contig_11976007.region001	6264	6709
SD_DY_contig_11988015.region001	6264	6710
SD_DY_contig_12042844.region001	6264	6717
SD_DY_contig_12440110.region001	6264	6733
SD_DY_contig_12503352.region001	6264	6743
SD_DY_contig_12547378.region001	6264	6752
SD_DY_contig_12547636.region001	6264	6753
SD_DY_contig_12593926.region001	6264	6756
SD_DY_contig_18356861.region001	6264	6756
SD_DY_contig_12614323.region001	6264	6760
SD_DY_contig_12634394.region001	6264	6763
SD_DY_contig_12659141.region001	6264	6767
SD_DY_contig_12676093.region001	6264	6771
SD_DY_contig_12710733.region001	6264	6773
SD_DY_contig_12822641.region001	6264	6779
SD_DY_contig_1284215.region001	6264	6783
SD_DY_contig_13102196.region001	6264	6796
SD_DY_contig_22930102.region001	6264	6796
SD_DY_contig_13191654.region001	6264	6807
SD_DY_contig_13197410.region001	6264	6808
SD_DY_contig_13218251.region001	6264	6814
SD_DY_contig_13230031.region001	6264	6819
SD_DY_contig_13285106.region001	6264	6829
SD_DY_contig_13328065.region001	6264	6833
SD_DY_contig_13412363.region001	6264	6836
SD_DY_contig_13414869.region001	6264	6837
SD_DY_contig_1343607.region001	6264	6839
SD_DY_contig_13449571.region001	6264	6842
SD_DY_contig_13563240.region001	6264	6848
SD_DY_contig_13592264.region001	6264	6853
SD_DY_contig_13791253.region001	6264	6861
SD_DY_contig_13930821.region001	6264	6868
SD_DY_contig_13942491.region001	6264	6869
SD_DY_contig_13966935.region001	6264	6873
SD_DY_contig_14027803.region001	6264	6883
SD_DY_contig_14037627.region001	6264	6884
SD_DY_contig_14105410.region001	6264	6892
SD_DY_contig_141141.region001	6264	6893
SD_DY_contig_14139741.region001	6264	6894
SD_DY_contig_14147992.region001	6264	6895
SD_DY_contig_14149382.region001	6264	6896
SD_DY_contig_14165360.region001	6264	6897
SD_DY_contig_14173391.region001	6264	6899
SD_DY_contig_14177682.region001	6264	6901
SD_DY_contig_14194785.region001	6264	6903
SD_DY_contig_14197971.region001	6264	6905
SD_DY_contig_14206897.region001	6264	6907
SD_DY_contig_879585.region001	6264	6907
SD_DY_contig_14213857.region001	6264	6908
SD_DY_contig_14215121.region001	6264	6910
SD_DY_contig_14321635.region001	6264	6914
SD_DY_contig_14421074.region001	6264	6918
SD_DY_contig_14681839.region001	6264	6934
SD_DY_contig_14754685.region001	6264	6943
SD_DY_contig_14768409.region001	6264	6945
SD_DY_contig_1478044.region001	6264	6948
SD_DY_contig_14815095.region001	6264	6954
SD_DY_contig_14819655.region001	6264	6957
SD_DY_contig_14955832.region001	6264	6968
SD_DY_contig_14964071.region001	6264	6969
SD_DY_contig_14992593.region001	6264	6971
SD_DY_contig_1505012.region001	6264	6978
SD_DY_contig_15100850.region001	6264	6982
SD_DY_contig_15114029.region001	6264	6984
SD_DY_contig_25744896.region001	6264	6984
SD_DY_contig_15155567.region001	6264	6988
SD_DY_contig_15244876.region001	6264	6993
SD_DY_contig_15330228.region001	6264	6997
SD_DY_contig_15384229.region001	6264	7004
SD_DY_contig_15386981.region001	6264	7006
SD_DY_contig_15388616.region001	6264	7007
SD_DY_contig_15417257.region001	6264	7013
SD_DY_contig_15423553.region001	6264	7015
SD_DY_contig_15448368.region001	6264	7019
SD_DY_contig_15476173.region001	6264	7020
SD_DY_contig_15562963.region001	6264	7031
SD_DY_contig_15609198.region001	6264	7034
SD_DY_contig_15648279.region001	6264	7037
SD_DY_contig_1565214.region001	6264	7038
SD_DY_contig_15738582.region001	6264	7043
SD_DY_contig_15748068.region001	6264	7045
SD_DY_contig_15796841.region001	6264	7050
SD_DY_contig_1580874.region001	6264	7052
SD_DY_contig_15952930.region001	6264	7061
SD_DY_contig_15999241.region001	6264	7063
SD_DY_contig_16035222.region001	6264	7069
SD_DY_contig_1610894.region001	6264	7073
SD_DY_contig_16178864.region001	6264	7084
SD_DY_contig_16193554.region001	6264	7085
SD_DY_contig_16193954.region001	6264	7086
SD_DY_contig_16197408.region001	6264	7087
SD_DY_contig_16209272.region001	6264	7089
SD_DY_contig_16236469.region001	6264	7090
SD_DY_contig_16445892.region001	6264	7111
SD_DY_contig_16464939.region001	6264	7113
SD_DY_contig_16523655.region001	6264	7117
SD_DY_contig_16610131.region001	6264	7125
SD_DY_contig_16772741.region001	6264	7131
SD_DY_contig_16813342.region001	6264	7135
SD_DY_contig_16815087.region001	6264	7136
SD_DY_contig_16817164.region001	6264	7137
SD_DY_contig_16826191.region001	6264	7138
SD_DY_contig_16855527.region001	6264	7140
SD_DY_contig_16859594.region001	6264	7141
SD_DY_contig_16945632.region001	6264	7146
SD_DY_contig_16969697.region001	6264	7148
SD_DY_contig_17011860.region001	6264	7152
FJ_XM_contig_14643173.region001	6264	7155
GD_ST_contig_6033701.region001	6264	7155
GD_ZH_contig_22421077.region001	6264	7155
HN_SY_contig_10712669.region001	6264	7155
HN_SY_contig_8909132.region001	6264	7155
HN_SY_contig_924773.region001	6264	7155
SD_DY_contig_12446278.region001	6264	7155
SD_DY_contig_17034247.region001	6264	7155
SD_DY_contig_2232790.region001	6264	7155
SD_DY_contig_27865584.region001	6264	7155
ZJ_WZ_contig_6240270.region001	6264	7155
SD_DY_contig_17070185.region001	6264	7157
SD_DY_contig_1707208.region001	6264	7158
SD_DY_contig_17103248.region001	6264	7161
SD_DY_contig_17107935.region001	6264	7162
SD_DY_contig_1711272.region001	6264	7163
SD_DY_contig_171471.region001	6264	7165
SD_DY_contig_17148669.region001	6264	7166
SD_DY_contig_17255172.region001	6264	7174
SD_DY_contig_17334431.region001	6264	7177
SD_DY_contig_17350996.region001	6264	7179
SD_DY_contig_1735125.region001	6264	7180
SD_DY_contig_17394655.region001	6264	7185
SD_DY_contig_28280580.region001	6264	7185
SD_DY_contig_17493379.region001	6264	7191
SD_DY_contig_17545816.region001	6264	7194
SD_DY_contig_17573512.region001	6264	7195
SD_DY_contig_17586961.region001	6264	7198
SD_DY_contig_17595919.region001	6264	7199
SD_DY_contig_17598029.region001	6264	7200
SD_DY_contig_17602406.region001	6264	7201
SD_DY_contig_17626059.region001	6264	7206
SD_DY_contig_17655984.region001	6264	7209
SD_DY_contig_17804662.region001	6264	7224
SD_DY_contig_17810947.region001	6264	7225
SD_DY_contig_17831908.region001	6264	7228
SD_DY_contig_17853259.region001	6264	7229
SD_DY_contig_1792405.region001	6264	7236
SD_DY_contig_6903661.region001	6264	7236
SD_DY_contig_17929086.region001	6264	7237
SD_DY_contig_20477909.region001	6264	7237
SD_DY_contig_17957680.region001	6264	7240
SD_DY_contig_17990832.region001	6264	7244
SD_DY_contig_18045593.region001	6264	7247
SD_DY_contig_18055696.region001	6264	7249
SD_DY_contig_18057348.region001	6264	7250
SD_DY_contig_28874216.region001	6264	7250
SD_DY_contig_18079673.region001	6264	7253
SD_DY_contig_18103314.region001	6264	7255
SD_DY_contig_18186480.region001	6264	7259
SD_DY_contig_18323696.region001	6264	7264
SD_DY_contig_18360965.region001	6264	7264
SD_DY_contig_18328536.region001	6264	7266
SD_DY_contig_18330532.region001	6264	7268
SD_DY_contig_18359398.region001	6264	7271
SD_DY_contig_18378204.region001	6264	7275
SD_DY_contig_18400659.region001	6264	7280
SD_DY_contig_18433227.region001	6264	7289
SD_DY_contig_18460158.region001	6264	7291
SD_DY_contig_18481886.region001	6264	7294
SD_DY_contig_18493002.region001	6264	7296
SD_DY_contig_314917.region001	6264	7296
SD_DY_contig_18530652.region001	6264	7300
SD_DY_contig_18591293.region001	6264	7302
SD_DY_contig_18600142.region001	6264	7303
SD_DY_contig_18640344.region001	6264	7304
SD_DY_contig_18643252.region001	6264	7305
SD_DY_contig_18678717.region001	6264	7306
SD_DY_contig_18757326.region001	6264	7308
SD_DY_contig_18783731.region001	6264	7309
SD_DY_contig_18811902.region001	6264	7310
SD_DY_contig_18853503.region001	6264	7311
SD_DY_contig_18857257.region001	6264	7312
SD_DY_contig_18907009.region001	6264	7315
SD_DY_contig_19045118.region001	6264	7320
SD_DY_contig_19052946.region001	6264	7322
SD_DY_contig_16367434.region001	6264	7335
SD_DY_contig_19159042.region001	6264	7335
SD_DY_contig_8400579.region001	6264	7335
SD_DY_contig_1926587.region001	6264	7345
SD_DY_contig_19304.region001	6264	7348
SD_DY_contig_19358499.region001	6264	7351
SD_DY_contig_19369232.region001	6264	7352
SD_DY_contig_19721912.region001	6264	7366
SD_DY_contig_19747.region001	6264	7368
SD_DY_contig_19769834.region001	6264	7372
SD_DY_contig_19787593.region001	6264	7374
SD_DY_contig_19787650.region001	6264	7375
SD_DY_contig_19805125.region001	6264	7378
SD_DY_contig_19824065.region001	6264	7379
SD_DY_contig_19883634.region001	6264	7383
SD_DY_contig_19939634.region001	6264	7387
SD_DY_contig_19984594.region001	6264	7390
SD_DY_contig_20018919.region001	6264	7392
SD_DY_contig_20023367.region001	6264	7394
SD_DY_contig_20067646.region001	6264	7400
SD_DY_contig_20088589.region001	6264	7403
SD_DY_contig_20112815.region001	6264	7406
SD_DY_contig_20134079.region001	6264	7409
SD_DY_contig_20185496.region001	6264	7412
SD_DY_contig_20216080.region001	6264	7416
SD_DY_contig_20319974.region001	6264	7423
SD_DY_contig_20529913.region001	6264	7439
SD_DY_contig_20544367.region001	6264	7441
SD_DY_contig_860514.region001	6264	7441
SD_DY_contig_20605145.region001	6264	7447
SD_DY_contig_20666557.region001	6264	7456
SD_DY_contig_9002825.region001	6264	7456
SD_DY_contig_20700754.region001	6264	7458
SD_DY_contig_20719060.region001	6264	7461
SD_DY_contig_20733403.region001	6264	7464
SD_DY_contig_20734868.region001	6264	7465
SD_DY_contig_20778360.region001	6264	7471
SD_DY_contig_20783014.region001	6264	7473
SD_DY_contig_20808262.region001	6264	7474
SD_DY_contig_20839885.region001	6264	7475
SD_DY_contig_20952421.region001	6264	7479
SD_DY_contig_20972572.region001	6264	7481
SD_DY_contig_21112231.region001	6264	7485
SD_DY_contig_21168199.region001	6264	7489
SD_DY_contig_21169212.region001	6264	7490
SD_DY_contig_1518807.region001	6264	7491
SD_DY_contig_21186860.region001	6264	7491
SD_DY_contig_21276089.region001	6264	7499
SD_DY_contig_21288377.region001	6264	7501
SD_DY_contig_21288863.region001	6264	7502
SD_DY_contig_21321626.region001	6264	7509
SD_DY_contig_21404976.region001	6264	7520
SD_DY_contig_21408006.region001	6264	7521
SD_DY_contig_21436778.region001	6264	7524
SD_DY_contig_21506125.region001	6264	7528
SD_DY_contig_21536268.region001	6264	7530
SD_DY_contig_21574971.region001	6264	7534
SD_DY_contig_21611891.region001	6264	7539
SD_DY_contig_21655770.region001	6264	7542
SD_DY_contig_21659113.region001	6264	7543
SD_DY_contig_21713788.region001	6264	7549
SD_DY_contig_21745244.region001	6264	7552
GD_ST_contig_193495.region001	6264	7555
SD_DY_contig_15688260.region001	6264	7555
SD_DY_contig_21750548.region001	6264	7555
SD_DY_contig_21758158.region001	6264	7556
SD_DY_contig_21769247.region001	6264	7557
SD_DY_contig_21813026.region001	6264	7560
SD_DY_contig_21880480.region001	6264	7562
SD_DY_contig_2190864.region001	6264	7563
SD_DY_contig_21970279.region001	6264	7570
SD_DY_contig_22004015.region001	6264	7578
SD_DY_contig_22008904.region001	6264	7579
SD_DY_contig_2202379.region001	6264	7582
SD_DY_contig_22024601.region001	6264	7583
SD_DY_contig_2209755.region001	6264	7590
SD_DY_contig_22120023.region001	6264	7591
SD_DY_contig_2231221.region001	6264	7614
SD_DY_contig_2232895.region001	6264	7617
SD_DY_contig_22420736.region001	6264	7623
SD_DY_contig_2245255.region001	6264	7628
SD_DY_contig_22513987.region001	6264	7632
SD_DY_contig_22608582.region001	6264	7638
SD_DY_contig_22652031.region001	6264	7641
SD_DY_contig_22661259.region001	6264	7642
SD_DY_contig_22709825.region001	6264	7651
SD_DY_contig_22734034.region001	6264	7654
SD_DY_contig_15423429.region001	6264	7657
SD_DY_contig_22743683.region001	6264	7657
SD_DY_contig_2274532.region001	6264	7658
SD_DY_contig_22810253.region001	6264	7667
SD_DY_contig_22870047.region001	6264	7677
SD_DY_contig_22883991.region001	6264	7682
SD_DY_contig_2295544.region001	6264	7688
SD_DY_contig_22966191.region001	6264	7689
SD_DY_contig_23005355.region001	6264	7691
SD_DY_contig_23028388.region001	6264	7693
SD_DY_contig_23166618.region001	6264	7706
SD_DY_contig_23195637.region001	6264	7710
SD_DY_contig_23211322.region001	6264	7711
SD_DY_contig_23239072.region001	6264	7714
SD_DY_contig_23239084.region001	6264	7715
SD_DY_contig_23404411.region001	6264	7722
SD_DY_contig_23459758.region001	6264	7731
SD_DY_contig_23550525.region001	6264	7741
SD_DY_contig_23559782.region001	6264	7743
SD_DY_contig_23559855.region001	6264	7744
SD_DY_contig_23582500.region001	6264	7750
SD_DY_contig_2358346.region001	6264	7751
SD_DY_contig_23622182.region001	6264	7755
SD_DY_contig_23689482.region001	6264	7759
SD_DY_contig_23694686.region001	6264	7760
SD_DY_contig_2376508.region001	6264	7764
SD_DY_contig_23803331.region001	6264	7766
SD_DY_contig_23813150.region001	6264	7767
SD_DY_contig_2387936.region001	6264	7771
SD_DY_contig_23922145.region001	6264	7777
SD_DY_contig_23981003.region001	6264	7780
SD_DY_contig_24002907.region001	6264	7781
SD_DY_contig_2402066.region001	6264	7782
SD_DY_contig_24031529.region001	6264	7783
SD_DY_contig_24064551.region001	6264	7785
SD_DY_contig_2412968.region001	6264	7788
SD_DY_contig_24133249.region001	6264	7789
SD_DY_contig_2415399.region001	6264	7791
SD_DY_contig_24161175.region001	6264	7795
SD_DY_contig_24162097.region001	6264	7796
SD_DY_contig_24163227.region001	6264	7797
SD_DY_contig_24172590.region001	6264	7798
SD_DY_contig_24175167.region001	6264	7799
SD_DY_contig_11544228.region001	6264	7806
SD_DY_contig_24195074.region001	6264	7806
SD_DY_contig_319429.region001	6264	7806
SD_DY_contig_24217041.region001	6264	7810
SD_DY_contig_24262943.region001	6264	7814
SD_DY_contig_24285842.region001	6264	7817
SD_DY_contig_24299398.region001	6264	7820
SD_DY_contig_24331978.region001	6264	7824
SD_DY_contig_24338885.region001	6264	7825
SD_DY_contig_24344869.region001	6264	7826
SD_DY_contig_24434161.region001	6264	7836
SD_DY_contig_24473717.region001	6264	7839
SD_DY_contig_24513983.region001	6264	7842
SD_DY_contig_24626131.region001	6264	7850
SD_DY_contig_24637296.region001	6264	7851
SD_DY_contig_24644598.region001	6264	7852
SD_DY_contig_24685933.region001	6264	7854
SD_DY_contig_24712819.region001	6264	7855
SD_DY_contig_10524163.region001	6264	7856
SD_DY_contig_2471410.region001	6264	7856
SD_DY_contig_24728703.region001	6264	7857
SD_DY_contig_2476440.region001	6264	7861
SD_DY_contig_249118.region001	6264	7876
SD_DY_contig_24936849.region001	6264	7878
SD_DY_contig_25026596.region001	6264	7885
SD_DY_contig_2511794.region001	6264	7892
SD_DY_contig_25136877.region001	6264	7893
SD_DY_contig_14791280.region001	6264	7903
SD_DY_contig_25257283.region001	6264	7903
SD_DY_contig_25320187.region001	6264	7907
SD_DY_contig_25391349.region001	6264	7911
SD_DY_contig_25440024.region001	6264	7913
SD_DY_contig_25543428.region001	6264	7918
SD_DY_contig_25550300.region001	6264	7921
SD_DY_contig_25612939.region001	6264	7923
SD_DY_contig_25617177.region001	6264	7924
SD_DY_contig_25735389.region001	6264	7931
SD_DY_contig_25742361.region001	6264	7932
SD_DY_contig_25806521.region001	6264	7942
SD_DY_contig_25833697.region001	6264	7946
SD_DY_contig_25976445.region001	6264	7955
SD_DY_contig_26023809.region001	6264	7958
SD_DY_contig_26091761.region001	6264	7962
SD_DY_contig_2626040.region001	6264	7974
SD_DY_contig_26350085.region001	6264	7981
SD_DY_contig_2641236.region001	6264	7987
SD_DY_contig_26461798.region001	6264	7990
SD_DY_contig_26479735.region001	6264	7992
SD_DY_contig_26553546.region001	6264	8001
SD_DY_contig_26563073.region001	6264	8002
SD_DY_contig_26665464.region001	6264	8009
SD_DY_contig_26726728.region001	6264	8014
SD_DY_contig_26760021.region001	6264	8017
SD_DY_contig_16258632.region001	6264	8021
SD_DY_contig_2678978.region001	6264	8021
SD_DY_contig_26969603.region001	6264	8026
SD_DY_contig_1921809.region001	6264	8027
SD_DY_contig_26975310.region001	6264	8027
SD_DY_contig_27079922.region001	6264	8032
SD_DY_contig_27139507.region001	6264	8040
SD_DY_contig_27148265.region001	6264	8043
SD_DY_contig_27181738.region001	6264	8047
SD_DY_contig_27228061.region001	6264	8056
SD_DY_contig_27310766.region001	6264	8064
SD_DY_contig_27322824.region001	6264	8067
SD_DY_contig_27332248.region001	6264	8069
SD_DY_contig_27333101.region001	6264	8070
SD_DY_contig_27367714.region001	6264	8073
SD_DY_contig_27397657.region001	6264	8076
SD_DY_contig_27411032.region001	6264	8078
SD_DY_contig_27461163.region001	6264	8084
SD_DY_contig_2747553.region001	6264	8086
SD_DY_contig_27479771.region001	6264	8087
SD_DY_contig_27484144.region001	6264	8088
SD_DY_contig_27484546.region001	6264	8089
SD_DY_contig_1014530.region001	6264	8090
SD_DY_contig_27513686.region001	6264	8090
SD_DY_contig_27533109.region001	6264	8092
SD_DY_contig_27558452.region001	6264	8093
SD_DY_contig_27608406.region001	6264	8098
SD_DY_contig_276706.region001	6264	8102
SD_DY_contig_27831293.region001	6264	8111
SD_DY_contig_27841972.region001	6264	8113
SD_DY_contig_27842322.region001	6264	8114
SD_DY_contig_27851636.region001	6264	8115
SD_DY_contig_27869384.region001	6264	8119
SD_DY_contig_27870764.region001	6264	8120
SD_DY_contig_27951326.region001	6264	8125
SD_DY_contig_27977251.region001	6264	8128
SD_DY_contig_28047383.region001	6264	8133
SD_DY_contig_28071720.region001	6264	8136
SD_DY_contig_28085475.region001	6264	8138
SD_DY_contig_28096081.region001	6264	8141
SD_DY_contig_28198681.region001	6264	8149
SD_DY_contig_28205389.region001	6264	8151
SD_DY_contig_28281739.region001	6264	8156
SD_DY_contig_28290652.region001	6264	8157
SD_DY_contig_2839177.region001	6264	8159
SD_DY_contig_28526696.region001	6264	8163
SD_DY_contig_28583206.region001	6264	8171
SD_DY_contig_28605106.region001	6264	8174
SD_DY_contig_28640023.region001	6264	8180
SD_DY_contig_28651373.region001	6264	8183
SD_DY_contig_28667248.region001	6264	8188
SD_DY_contig_28670373.region001	6264	8189
SD_DY_contig_28704050.region001	6264	8193
SD_DY_contig_28727820.region001	6264	8196
SD_DY_contig_28786674.region001	6264	8202
SD_DY_contig_28828040.region001	6264	8203
SD_DY_contig_28975840.region001	6264	8213
SD_DY_contig_29066070.region001	6264	8221
SD_DY_contig_29084168.region001	6264	8222
SD_DY_contig_29127221.region001	6264	8224
SD_DY_contig_2918793.region001	6264	8229
SD_DY_contig_2931776.region001	6264	8234
SD_DY_contig_2939906.region001	6264	8235
SD_DY_contig_2950249.region001	6264	8238
SD_DY_contig_2954351.region001	6264	8240
SD_DY_contig_4759631.region001	6264	8240
SD_DY_contig_2960476.region001	6264	8241
SD_DY_contig_3019651.region001	6264	8246
SD_DY_contig_3028032.region001	6264	8247
SD_DY_contig_3072930.region001	6264	8250
ZJ_NB_contig_10862988.region001	6264	8250
SD_DY_contig_13174547.region001	6264	8251
SD_DY_contig_3075865.region001	6264	8251
SD_DY_contig_6805886.region001	6264	8251
SD_QD_contig_928358.region001	6264	8251
ZJ_WZ_contig_8482232.region001	6264	8251
SD_DY_contig_3188011.region001	6264	8258
SD_DY_contig_3200072.region001	6264	8260
SD_DY_contig_3222032.region001	6264	8262
SD_DY_contig_327775.region001	6264	8267
SD_DY_contig_3383131.region001	6264	8272
SD_DY_contig_3384918.region001	6264	8273
SD_DY_contig_3427403.region001	6264	8278
SD_DY_contig_3459126.region001	6264	8280
SD_DY_contig_3636773.region001	6264	8287
SD_DY_contig_3673187.region001	6264	8290
SD_DY_contig_3736835.region001	6264	8301
SD_DY_contig_3796350.region001	6264	8305
SD_DY_contig_3822732.region001	6264	8313
SD_DY_contig_3848659.region001	6264	8314
SD_DY_contig_3888212.region001	6264	8320
SD_DY_contig_922270.region002	6264	8320
SD_DY_contig_3901016.region001	6264	8322
SD_DY_contig_3968307.region001	6264	8329
SD_DY_contig_3977948.region001	6264	8330
SD_DY_contig_4047841.region001	6264	8334
SD_DY_contig_4133535.region001	6264	8346
SD_DY_contig_4134404.region001	6264	8347
SD_DY_contig_4135045.region001	6264	8348
SD_DY_contig_4246073.region001	6264	8355
SD_DY_contig_4391916.region001	6264	8361
SD_DY_contig_4409752.region001	6264	8363
SD_DY_contig_4431492.region001	6264	8365
SD_DY_contig_4432008.region001	6264	8367
SD_DY_contig_4442772.region001	6264	8368
SD_DY_contig_4471606.region001	6264	8373
SD_DY_contig_13218441.region001	6264	8376
SD_DY_contig_4493599.region001	6264	8376
SD_DY_contig_453001.region001	6264	8382
SD_DY_contig_45567.region001	6264	8387
SD_DY_contig_4561900.region001	6264	8388
SD_DY_contig_4573588.region001	6264	8390
SD_DY_contig_4586153.region001	6264	8391
SD_DY_contig_11361489.region001	6264	8396
SD_DY_contig_4613792.region001	6264	8396
SD_DY_contig_4615766.region001	6264	8397
SD_DY_contig_4638823.region001	6264	8400
SD_DY_contig_4663289.region001	6264	8404
SD_DY_contig_4683975.region001	6264	8408
SD_DY_contig_4732396.region001	6264	8411
SD_DY_contig_4747454.region001	6264	8413
SD_DY_contig_4854512.region001	6264	8428
SD_DY_contig_4917937.region001	6264	8429
SD_DY_contig_4977348.region001	6264	8433
SD_DY_contig_5049439.region001	6264	8436
SD_DY_contig_5055953.region001	6264	8437
GX_BH_contig_8370593.region001	6264	8438
LN_DD_contig_2923309.region001	6264	8438
SD_DY_contig_26430418.region001	6264	8438
SD_DY_contig_5081858.region001	6264	8438
ZJ_NB_contig_2503381.region001	6264	8438
SD_DY_contig_5086065.region001	6264	8439
SD_DY_contig_5106882.region001	6264	8440
SD_DY_contig_5133176.region001	6264	8441
SD_DY_contig_5148066.region001	6264	8444
SD_DY_contig_5225455.region001	6264	8464
SD_DY_contig_5236222.region001	6264	8466
SD_DY_contig_5237057.region001	6264	8467
SD_DY_contig_5262234.region001	6264	8472
SD_DY_contig_5263895.region001	6264	8473
SD_DY_contig_5269192.region001	6264	8474
SD_DY_contig_5333557.region001	6264	8482
SD_DY_contig_5358717.region001	6264	8486
SD_DY_contig_5363324.region001	6264	8488
SD_DY_contig_5382662.region001	6264	8489
SD_DY_contig_5404037.region001	6264	8492
SD_DY_contig_5513975.region001	6264	8499
SD_DY_contig_5548975.region001	6264	8500
SD_DY_contig_5559073.region001	6264	8502
SD_DY_contig_12862863.region001	6264	8503
SD_DY_contig_5587925.region001	6264	8503
SD_DY_contig_9039999.region001	6264	8503
SD_DY_contig_5602344.region001	6264	8505
SD_DY_contig_5604135.region001	6264	8506
SD_DY_contig_5634601.region001	6264	8508
SD_DY_contig_5750122.region001	6264	8517
SD_DY_contig_581325.region002	6264	8522
SD_DY_contig_5882277.region001	6264	8526
SD_DY_contig_5915552.region001	6264	8533
SD_DY_contig_5920998.region001	6264	8534
SD_DY_contig_5942212.region001	6264	8536
SD_DY_contig_5961274.region001	6264	8539
SD_DY_contig_6007025.region001	6264	8542
SD_DY_contig_6154126.region001	6264	8551
SD_DY_contig_6156781.region001	6264	8552
SD_DY_contig_6216011.region001	6264	8561
SD_DY_contig_6294468.region001	6264	8566
SD_DY_contig_22626864.region001	6264	8572
SD_DY_contig_6426584.region001	6264	8572
SD_DY_contig_6589950.region001	6264	8578
SD_DY_contig_66366.region001	6264	8581
SD_DY_contig_6690762.region001	6264	8590
SD_DY_contig_6737175.region001	6264	8597
SD_DY_contig_680363.region001	6264	8601
SD_DY_contig_6808165.region001	6264	8603
SD_DY_contig_6820188.region001	6264	8604
SD_DY_contig_6856395.region001	6264	8608
SD_DY_contig_7119281.region001	6264	8620
SD_DY_contig_7175355.region001	6264	8621
SD_DY_contig_7190764.region001	6264	8623
SD_DY_contig_7241058.region001	6264	8626
SD_DY_contig_732132.region001	6264	8629
SD_DY_contig_7329664.region001	6264	8631
SD_DY_contig_7339008.region001	6264	8632
SD_DY_contig_7364288.region001	6264	8634
SD_DY_contig_7375379.region001	6264	8636
SD_DY_contig_7385538.region001	6264	8639
SD_DY_contig_15377233.region001	6264	8640
SD_DY_contig_7387081.region001	6264	8640
SD_DY_contig_7429045.region001	6264	8644
SD_DY_contig_7440934.region001	6264	8647
SD_DY_contig_16241360.region001	6264	8648
SD_DY_contig_744545.region001	6264	8648
SD_DY_contig_7467023.region001	6264	8652
SD_DY_contig_7577197.region001	6264	8661
SD_DY_contig_7611347.region001	6264	8664
SD_DY_contig_7668297.region001	6264	8670
SD_DY_contig_7846063.region001	6264	8680
SD_DY_contig_7907655.region001	6264	8684
SD_DY_contig_1004779.region001	6264	8689
SD_DY_contig_7974936.region001	6264	8689
SD_DY_contig_7979374.region001	6264	8690
SD_DY_contig_7983803.region001	6264	8693
SD_DY_contig_799098.region001	6264	8694
SD_DY_contig_7993784.region001	6264	8695
SD_DY_contig_8087617.region001	6264	8701
SD_DY_contig_8126078.region001	6264	8710
SD_DY_contig_8140778.region001	6264	8712
SD_DY_contig_814333.region001	6264	8713
SD_DY_contig_8151327.region001	6264	8715
GD_ST_contig_12912168.region001	6264	8718
JS_YC_contig_18083408.region001	6264	8718
SD_DY_contig_8164351.region001	6264	8718
SD_DY_contig_8198593.region001	6264	8722
SD_DY_contig_8209171.region001	6264	8725
SD_DY_contig_8257125.region001	6264	8732
SD_DY_contig_8364694.region001	6264	8742
SD_DY_contig_8371887.region001	6264	8743
SD_DY_contig_4069112.region001	6264	8749
SD_DY_contig_8436493.region001	6264	8749
SD_DY_contig_8442459.region001	6264	8750
SD_DY_contig_8622240.region001	6264	8759
SD_DY_contig_8796723.region001	6264	8766
SD_DY_contig_8817148.region001	6264	8769
SD_DY_contig_8845631.region001	6264	8776
SD_DY_contig_8882093.region001	6264	8778
SD_DY_contig_8894752.region001	6264	8781
SD_DY_contig_8896245.region001	6264	8782
SD_DY_contig_8904451.region001	6264	8784
SD_DY_contig_2323843.region001	6264	8785
SD_DY_contig_8908299.region001	6264	8785
SD_DY_contig_895538.region001	6264	8792
SD_DY_contig_9013862.region001	6264	8798
SD_DY_contig_9013973.region001	6264	8799
SD_DY_contig_9015556.region001	6264	8800
SD_DY_contig_9036197.region001	6264	8803
SD_DY_contig_9036554.region001	6264	8804
SD_DY_contig_906278.region001	6264	8806
SD_DY_contig_9181391.region001	6264	8818
SD_DY_contig_922270.region001	6264	8823
SD_DY_contig_9248399.region001	6264	8827
SD_DY_contig_24583125.region001	6264	8829
SD_DY_contig_9308805.region001	6264	8829
SD_DY_contig_935966.region001	6264	8832
SD_DY_contig_9377885.region001	6264	8833
SD_DY_contig_9423453.region001	6264	8839
SD_DY_contig_9581945.region001	6264	8851
SD_DY_contig_9600193.region001	6264	8854
SD_DY_contig_967049.region001	6264	8863
SD_DY_contig_9689305.region001	6264	8865
SD_DY_contig_9707798.region001	6264	8869
SD_DY_contig_9760440.region001	6264	8874
SD_DY_contig_9785067.region001	6264	8876
