BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0002365	BGC0002365	Streptomyces sp. strain SCSIO40010 fatty acid hydroxylase, polyketide synthase/non-ribosomal peptide synthetase, FAD-dependent oxidoreductase, alcohol dehydrogenase, and cytochrome P450 genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002367	BGC0002367	Streptomyces scabiei 87.22 complete genome	NRPS.NRPS-like	NRPS	Streptomyces scabiei 87.22	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002370	BGC0002370	Actinomadura graeca strain 32-07 chromosome, complete genome	NRPS-like.NRPS	NRPS	Actinomadura graeca	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0002373	BGC0002373	Streptomyces sp. strain UTZ13 genomic sequence, sequence	NRPS.betalactone.PKS-like	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002377	BGC0002377	Streptomyces sp. SNM55 WS9326 biosynthetic gene cluster, complete sequence	NRPS.NRPS-like.ladderane.arylpolyene	Others	Streptomyces sp. SNM55	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002378	BGC0002378	Streptomyces sp. strain SNU533 ATP-binding cassette domain-containing protein, ABC transporter permease, NRPS (copA), NRPS (copB), MbtH family protein, acyl carrier protein (copC), DUF3995 domain-containing protein, 2,3-diaminopropionate biosynthesis protein SbnA (copD), 2,3-diaminopropionate biosynthesis protein SbnB (copE), 3-oxoacyl-[acyl-carrier-protein] reductase (copF), hypothetical protein (copG), beta-hydroxyacyl-ACP dehydratase (copH), acyl carrier protein (copI), beta-ketoacyl-[acyl-carrier-protein] synthase family protein (copJ), hypothetical protein (copK), hypothetical protein (copL), beta-ketoacyl synthase (copM), alpha/beta fold hydrolase, disulfide bond formation protein DsbA (copN), hypothetical protein (copO), methylaspartate mutase (copP), hypothetical protein, and thioesterase genes, complete cds	NRPS.ladderane.arylpolyene	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002379	BGC0002379	Pseudomonas sp. RtIB026 DNA, complete genome	NRPS	NRPS	Pseudomonas sp. RtIB026	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002384	BGC0002384	Lysobacter sp. strain 3655 lysocin gene cluster, complete sequence	NRPS	NRPS	Lysobacter sp.	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,unclassified Lysobacter
BGC0002386	BGC0002386	Sorangium cellulosum So0157-2, complete genome	NRPS.T1PKS	PKS-NRP_Hybrids	Sorangium cellulosum So0157-2	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0002408	BGC0002408	Collimonas pratensis strain PMB3(1) 743400019, whole genome shotgun sequence	NRPS	NRPS	Collimonas pratensis	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas
BGC0002409	BGC0002409	Frankia sp. CH37 Contig1, whole genome shotgun sequence	NRPS.betalactone	Others	Frankia sp. CH37	Bacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,unclassified Frankia
BGC0002410	BGC0002410	Frankia sp. CH37 Contig1, whole genome shotgun sequence	NRPS	NRPS	Frankia sp. CH37	Bacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,unclassified Frankia
BGC0002411	BGC0002411	Rivularia sp. PCC 7116, complete genome	NRPS.NRPS-like.T1PKS	PKS-NRP_Hybrids	Rivularia sp. PCC 7116	Bacteria,Cyanobacteria,Nostocales,Rivulariaceae,Rivularia,unclassified Rivularia (in: Bacteria)
BGC0002412	BGC0002412	Photobacterium galatheae strain S2753 contig0045, whole genome shotgun sequence	NRPS	NRPS	Photobacterium galatheae	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium
BGC0002413	BGC0002413	Yersinia frederiksenii ATCC 33641 genomic scaffold scaffold1, whole genome shotgun sequence	NRPS	NRPS	Yersinia frederiksenii ATCC 33641	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia
BGC0002414	BGC0002414	Dickeya chrysanthemi strain EC16 NODE_6_length_230213_cov_72.427695, whole genome shotgun sequence	NRPS	NRPS	Dickeya chrysanthemi	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya
BGC0002415	BGC0002415	Vibrio campbellii strain DS40M4 chromosome 2, complete sequence	NRPS	NRPS	Vibrio campbellii	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0002416	BGC0002416	Variovorax paradoxus strain P4B variobactin biosynthetic gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Variovorax paradoxus	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
BGC0002417	BGC0002417	Variovorax paradoxus B4 chromosome 1, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Variovorax paradoxus B4	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
BGC0002418	BGC0002418	Alcanivorax pacificus W11-5, complete genome	NRPS.T1PKS	PKS-NRP_Hybrids	Alcanivorax pacificus W11-5	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax
BGC0002419	BGC0002419	Acidovorax citrulli AAC00-1, complete genome	NRPS.T1PKS	PKS-NRP_Hybrids	Acidovorax citrulli AAC00-1	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax
BGC0002420	BGC0002420	Variovorax paradoxus S110 chromosome 1, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Variovorax paradoxus S110	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
BGC0002421	BGC0002421	Paraburkholderia xenovorans LB400 chromosome 2, complete sequence	NRPS	NRPS	Paraburkholderia xenovorans LB400	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
BGC0002422	BGC0002422	Pseudomonas thivervalensis strain BS3779 genome assembly, chromosome: I	NRPS.NRPS-like	NRPS	Pseudomonas thivervalensis	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002424	BGC0002424	Saccharothrix sp. strain D09 saccharochelin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Saccharothrix sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix
BGC0002430	BGC0002430	Streptomyces kanamyceticus strain INA-Ac-5812	NRPS.betalactone	Others	Streptomyces kanamyceticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002432	BGC0002432	Brevibacillus laterosporus LMG 15441, complete genome	NRPS	NRPS	Brevibacillus laterosporus LMG 15441	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus
BGC0002433	BGC0002433	Azotobacter vinelandii DJ, complete genome	NRPS	NRPS	Azotobacter vinelandii DJ	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter
BGC0002434	BGC0002434	Kitasatospora sp. strain S023 PoTeM biosynthetic gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Kitasatospora sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,unclassified Kitasatospora
BGC0002437	BGC0002437	Thermoactinomyces sp. AS95 NODE_4, whole genome shotgun sequence	NRPS	NRPS	Thermoactinomyces sp. AS95	Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces,unclassified Thermoactinomyces
BGC0002438	BGC0002438	Pithomyces chartarum sporidesmin gene cluster, complete sequence	NRPS	NRPS	Pithomyces chartarum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Astrosphaeriellaceae,Pithomyces
BGC0002440	BGC0002440	Streptomyces sp. strain KUSC_F05 longicatenamide biosynthetic gene cluster, complete sequence	NRPS.betalactone	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002441	BGC0002441	Streptomyces sp. SANK 60404 DNA, mbg gene cluster	NRPS-like.ladderane.arylpolyene	Others	Streptomyces sp. SANK 60404	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002448	BGC0002448	Streptomyces violaceusniger 4521-SVS3 DNA, gene cluster for putative Q6402A biosynthesis	NRPS	NRPS	Streptomyces violaceusniger	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces violaceusniger group
BGC0002451	BGC0002451	Streptomyces sp. strain SYP-A7193 inthomycin biosynthesis gene cluster, complete sequence	transAT-PKS.NRPS.NRPS-like	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002453	BGC0002453	Streptomyces seoulensis strain A01 ansaseomycin gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces seoulensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002454	BGC0002454	Streptomyces sp. NRRL S-4 venturicidin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. NRRL S-4	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002456	BGC0002456	Streptomyces sp. NBRC 109436 avm biosynthetic gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Streptomyces sp. NBRC 109436	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002465	BGC0002465	Alcanivorax borkumensis SK2, complete genome	NRPS	NRPS	Alcanivorax borkumensis SK2	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax
BGC0002466	BGC0002466	Streptomyces peucetius subsp. caesius ATCC 27952 chromosome, complete genome	NRPS.siderophore	Others	Streptomyces peucetius subsp. caesius ATCC 27952	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002467	BGC0002467	Thermocrispum agreste DSM 44070 YWYDRAFT_scaffold_0.1, whole genome shotgun sequence	NRPS	NRPS	Thermocrispum agreste DSM 44070	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Thermocrispum
BGC0002468	BGC0002468	Vibrio anguillarum 775 plasmid pJM1, complete sequence	NRPS	NRPS	Vibrio anguillarum 775	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0002472	BGC0002472	Brevibacillus brevis strain NBRC 110488, whole genome shotgun sequence	NRPS	NRPS	Brevibacillus brevis	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus
BGC0002475	BGC0002475	Pseudomonas fluorescens strain CHA0 pyochelin biosynthetic locus, complete sequence	NRPS	NRPS	Pseudomonas protegens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002479	BGC0002479	Streptomyces miharaensis strain MS-1242	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces miharaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002480	BGC0002480	Sphaerospermopsis sp. LEGE 00249 NODE_4_length_225832_cov_34.3344, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Sphaerospermopsis sp. LEGE 00249	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Sphaerospermopsis,unclassified Sphaerospermopsis
BGC0002484	BGC0002484	Scytonema hofmannii PCC 7110 genomic scaffold Scaffold1, whole genome shotgun sequence	NRPS.NRPS-like	NRPS	Scytonema hofmannii PCC 7110	Bacteria,Cyanobacteria,Nostocales,Scytonemataceae,Scytonema
BGC0002491	BGC0002491	Pseudoalteromonas piscicida strain S2040 contig0074, whole genome shotgun sequence	NRPS	NRPS	Pseudoalteromonas piscicida	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0002492	BGC0002492	Myxococcus xanthus DK 1622, complete genome	NRPS	NRPS	Myxococcus xanthus DK 1622	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0002495	BGC0002495	Photorhabdus luminescens strain NC19 putative transposase TnpA (tnpA) gene, partial cds; and putative 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase PhbA (phbA), putative 2,3-dihydro-2,3-dihydroxybenzoate synthase PhbB (phbB), putative 2,3-dihydroxybenzoate-AMP-ligase PhbE (phbE), putative isochorismate synthase PhbC (phbC), ABC-transport protein PhuC (phuC), nonribosomal peptide synthetase PhbH (phbH), putative photobactin outer membrane receptor precursor PhuA (phuA), putative cytoplasmic permease PhuD (phuD), putative cytoplasmic permease PhuG (phuG), periplasmic binding protein PhuB (phuB), putative photobactin biosynthesis protein PhbG (phbG), and nonribosomal peptide synthetase PhbF (phbF) genes, complete cds	NRPS	NRPS	Photorhabdus luminescens	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0002501	BGC0002501	Penicillium steckii strain YE	NRPS	NRPS	Penicillium steckii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002503	BGC0002503	Chitinimonas sp. strain DSM 17726 chitinimide biosynthetic gene cluster, complete sequence	NRPS	NRPS	Chitinimonas sp.	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Chitinimonas,unclassified Chitinimonas
BGC0002505	BGC0002505	Xenoacremonium sp. BF-2018a xenoacremone A gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Xenoacremonium sp. BF-2018a	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Xenoacremonium,unclassified Xenoacremonium
BGC0002509	BGC0002509	Streptomyces sp. strain S001 montamide biosynthetic gene cluster, partial sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002512	BGC0002512	Brasilonema sp. CT11 apt gene cluster, complete sequence	NRPS	NRPS	Brasilonema sp. CT11	Bacteria,Cyanobacteria,Nostocales,Scytonemataceae,Brasilonema
BGC0002518	BGC0002518	Pseudomonas sp. SZ57 contig_2, whole genome shotgun sequence	NRPS	NRPS	Pseudomonas sp. SZ57	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002520	BGC0002520	Micromonospora sp. AK-AN57 DNA, biosynthetic gene cluster for quinolidomicin A	NRPS.NRPS-like.T1PKS	PKS-NRP_Hybrids	Micromonospora sp.	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0002521	BGC0002521	Pseudomonas putida strain WCU_64 putisolvin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Pseudomonas putida	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002522	BGC0002522	Pseudomonas sp. strain COR52 pseudodesmin gene cluster, complete sequence	NRPS	NRPS	Pseudomonas sp.	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002528	BGC0002528	Azotobacter vinelandii CA, complete genome	NRPS	NRPS	Azotobacter vinelandii CA	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter
BGC0002529	BGC0002529	Azotobacter vinelandii CA, complete genome	NRPS	NRPS	Azotobacter vinelandii CA	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter
BGC0002532	BGC0002532	Anabaena cylindrica PCC 7122 DNA, nearly complete genome	NRPS.T1PKS	PKS-NRP_Hybrids	Anabaena cylindrica PCC 7122	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
BGC0002533	BGC0002533	Photobacterium damselae subsp. piscicida DI21 plasmid pPHDP70, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Photobacterium damselae subsp. piscicida DI21	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium
BGC0002535	BGC0002535	Streptomyces celluloflavus USE-31 DNA, gamma-poly-L-2,4-diaminobutyric acid biosynthetic gene cluster	NAPAA	NRPS	Streptomyces celluloflavus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002538	BGC0002538	Chaetomium olivaceum strain SD-80A haetolivacine biosynthetic gene cluster, partial sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Chaetomium olivaceum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0002539	BGC0002539	Discosia rubi chaetoglobosin P biosynthetic gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Discosia rubi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Sporocadaceae,Discosia
BGC0002540	BGC0002540	Streptomyces hygrospinosus subsp. beijingensis strain CGMCC 4.1123 tetramycin biosynthetic gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces hygrospinosus subsp. beijingensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002542	BGC0002542	UNVERIFIED: Moorena bouillonii bAprat14 hypothetical protein-like gene, partial sequence; ISAs 1 family transposase, membrane protein, and hypothetical protein genes, complete cds; and apratoxin A gene cluster, complete sequence	T1PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Moorena bouillonii bAprat14	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorena
BGC0002543	BGC0002543	Phialomyces arenicola strain NRRL 8095 acrophiarin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Phialomyces arenicola	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Phialomyces
BGC0002544	BGC0002544	Amycolatopsis methanolica strain 239T siderophore biosynthetic gene cluster, complete sequence	NRPS	NRPS	Amycolatopsis methanolica	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis methanolica group
BGC0002546	BGC0002546	Chaetomium globosum strain E-C-2 PKS-NRPS hybrid gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Chaetomium globosum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0002548	BGC0002548	Pseudomonas sp. NPRS biosynthetic gene cluster, complete sequence	NRPS	NRPS	Pseudomonas sp.	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002552	BGC0002552	Amycolatopsis sp. CP2808	T1PKS.NRPS-like	PKS-NRP_Hybrids	Amycolatopsis sp. CP2808	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0002555	BGC0002555	Acremonium sp. isolate PF EmeA (emeA), EmeB (emeB), and EmeC (emeC) genes, complete cds	NRPS	NRPS	Acremonium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium,unclassified Acremonium
BGC0002563	BGC0002563	Paraburkholderia caledonica strain PHRS4 chromosome PHRS4_A, complete sequence	NRPS	NRPS	Paraburkholderia caledonica	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
BGC0002564	BGC0002564	Paraburkholderia megapolitana strain LMG 23650 chromosome 2, complete sequence	NRPS	NRPS	Paraburkholderia megapolitana	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
BGC0002565	BGC0002565	Burkholderia plantarii strain PG1 chromosome 2, complete sequence	NRPS	NRPS	Burkholderia plantarii	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0002569	BGC0002569	Burkholderia cenocepacia J2315 chromosome 1, complete genome	NRPS	NRPS	Burkholderia cenocepacia J2315	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0002570	BGC0002570	Pseudomonas syringae pv. tomato str. DC3000, complete genome	NRPS.T1PKS	PKS-NRP_Hybrids	Pseudomonas syringae pv. tomato str. DC3000	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002572	BGC0002572	Nostoc sp. UHCC 0702 chromosome, complete genome	NRPS	NRPS	Nostoc sp. UHCC 0702	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002581	BGC0002581	Streptomyces sp. strain 120454 transposase, ATPase AAA, hypothetical protein, ATP-binding protein, acyl carrier protein, nonribosomal peptide synthetase, dioxygenase, nonribosomal peptide synthetase, MbtH protein, P450+A+T, alpha/beta hydrolase, O-methyltransferase, ABC transporter, and zinc/manganese transport system substrate-binding protein genes, complete cds	NRPS.NRPS-like	NRPS	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002582	BGC0002582	Streptomyces chrestomyceticus strain NA04264 F420H2-dependent reductase, non-ribosomal peptide synthetase, and cytochrome P450 genes, complete cds	NRPS-like	NRPS	Streptomyces chrestomyceticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002588	BGC0002588	Uncultured bacterium enduracididine-containing biosynthetic gene cluster	NRPS	NRPS	uncultured bacterium	Bacteria,environmental samples
BGC0002597	BGC0002597	Nodularia sp. LEGE 06071 genomic sequence, sequence	T1PKS.NRPS.NRPS-like	PKS-NRP_Hybrids	Nodularia sp. LEGE 06071	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Nodularia
BGC0002598	BGC0002598	Aspergillus westerdijkiae culture ITEM:17414 ochratoxin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus westerdijkiae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002602	BGC0002602	Aspergillus flavus culture SRRC:0537 aspergillic acid gene cluster, complete sequence	NRPS-like	NRPS	Aspergillus flavus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002605	BGC0002605	Aspergillus carbonarius culture ITEM:5010 ochratoxin A biosynthetic gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Aspergillus carbonarius	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002606	BGC0002606	Aspergillus niger culture CBS:513.88 ochratoxin A biosynthetic gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Aspergillus niger	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002607	BGC0002607	Aspergillus westerdijkiae culture CECT:2948 ochratoxin A biosynthetic gene cluster, complete sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Aspergillus westerdijkiae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002611	BGC0002611	Aspergillus mulundensis strain Y-30462 putative mulundocandin biosynthetic gene cluster, partial sequence; aconitase (htyD) gene, partial cds; and isopropyl malate dehydrogenase (htyC), non-heme iron a-ketoglutarate dependent dioxygenase, cytochrome P450, AMP-dependent CoA ligase, and non-heme iron a-ketoglutarate dependent dioxygenase genes, complete cds	NRPS.betalactone	Others	Aspergillus mulundensis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002613	BGC0002613	Vibrio neptunius strain PP-145.98 NODE_21_length_102738_cov_40.499635, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Vibrio neptunius	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0002617	BGC0002617	Penicillium sp. YT-2016 psychrophilin biosynthetic gene cluster, partial sequence	NRPS	NRPS	Penicillium sp. YT-2016	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002618	BGC0002618	Penicillium crustosum strain PN2402 penitremane gene cluster, partial sequence	NRPS.indole.terpene	Others	Penicillium crustosum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002623	BGC0002623	Microcystis aeruginosa LEGE 91341 NODE_87_length_29421_cov_24.0279, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Microcystis aeruginosa LEGE 91341	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0002624	BGC0002624	Fischerella sp. PCC 9431 Fis9431DRAFT_Scaffold1.2, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids	Fischerella sp. PCC 9431	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0002625	BGC0002625	Desmonostoc muscorum LEGE 12446 1_(reversed), whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Desmonostoc muscorum LEGE 12446	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Desmonostoc
BGC0002632	BGC0002632	Nostoc sp. UHCC 0870 chromosome, complete genome	NRPS	NRPS	Nostoc sp. UHCC 0870	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002637	BGC0002637	Streptomyces sp. WAC 06783 AA000123-4_WAC06783, whole genome shotgun sequence	NRPS	NRPS	Streptomyces sp. WAC 06783	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
