gcf_id	id_in_run	clustering_id	bgc_id	bgc_name	membership_value
285	285	1	6379	SD_DY_contig_6704518/SD_DY_contig_6704518.region001	0.995016405031916
326	326	1	6406	SD_DY_contig_9760440/SD_DY_contig_9760440.region001	1.29042611621555
22	22	1	2265	GD_ZH_contig_15967899/GD_ZH_contig_15967899.region001	0.415297499870657
192	192	1	2493	GD_ZH_contig_4815040/GD_ZH_contig_4815040.region001	1.07124223921812
431	431	1	1884	GD_ST_contig_4006385/GD_ST_contig_4006385.region001	0.764844958983098
517	517	1	1946	GD_ST_contig_12849220/GD_ST_contig_12849220.region001	1.19533131380419
513	513	1	1845	GD_ST_contig_25077710/GD_ST_contig_25077710.region001	0.869151465942365
539	539	1	2812	GX_BH_contig_8697716/GX_BH_contig_8697716.region001	0.778037506467922
157	157	1	6521	SD_DY_contig_17174435/SD_DY_contig_17174435.region001	0.720369148687761
547	547	1	6843	SD_QD_contig_28464041/SD_QD_contig_28464041.region001	0.929954738738752
12	12	1	6817	SD_QD_contig_14136630/SD_QD_contig_14136630.region001	0.585584094346368
93	93	1	723	SD_DY_contig_22883814/SD_DY_contig_22883814.region001	1.12421364847443
196	196	1	4386	LN_DD_contig_18221971/LN_DD_contig_18221971.region001	1.03973381146833
38	38	1	4450	LN_DD_contig_4614967/LN_DD_contig_4614967.region001	0.617997030808579
237	237	1	5771	SD_DY_contig_24809926/SD_DY_contig_24809926.region001	1.17336397303057
156	156	1	4954	SD_DY_contig_12862863/SD_DY_contig_12862863.region001	1.00704037209902
173	173	1	6032	SD_DY_contig_4810314/SD_DY_contig_4810314.region001	0.49160230348649
500	500	1	3616	HN_SY_contig_24967316/HN_SY_contig_24967316.region001	1.16472706986951
223	223	1	7516	ZJ_WZ_contig_11991959/ZJ_WZ_contig_11991959.region001	1.25538693041497
513	513	1	4401	LN_DD_contig_10142877/LN_DD_contig_10142877.region001	0.998850776666179
2	2	1	7613	ZJ_WZ_contig_8545041/ZJ_WZ_contig_8545041.region001	0.972536429781378
124	124	1	3963	JS_LYG_contig_12168456/JS_LYG_contig_12168456.region001	1.13928125470361
28	28	1	7504	ZJ_WZ_contig_24298149/ZJ_WZ_contig_24298149.region001	0.655486337306595
1	1	1	1250	SD_QD_contig_27910319/SD_QD_contig_27910319.region001	0.961599884186941
464	464	1	2119	GD_ST_contig_21142358/GD_ST_contig_21142358.region001	0.889366980842984
294	294	1	2800	GX_BH_contig_18024278/GX_BH_contig_18024278.region001	1.11812124572497
132	132	1	3478	HN_SY_contig_14144580/HN_SY_contig_14144580.region001	1.21133209266731
210	210	1	1173	SD_DY_contig_26829692/SD_DY_contig_26829692.region001	1.18926346363032
251	251	1	3521	HN_SY_contig_17592482/HN_SY_contig_17592482.region001	0.972553559886782
257	257	1	6681	SD_QD_contig_16420328/SD_QD_contig_16420328.region001	0.970632866408372
171	171	1	4955	SD_DY_contig_4119622/SD_DY_contig_4119622.region001	0.870634005041499
34	34	1	5903	SD_DY_contig_19315/SD_DY_contig_19315.region001	1.25390445773608
39	39	1	1226	SD_QD_contig_16842701/SD_QD_contig_16842701.region001	1.11153975380884
267	267	1	2817	GX_BH_contig_33106092/GX_BH_contig_33106092.region001	0.965621308103579
280	280	1	5036	SD_DY_contig_26506736/SD_DY_contig_26506736.region001	1.04606883680437
108	108	1	1752	FJ_XM_contig_4598570/FJ_XM_contig_4598570.region001	1.05307541099592
1	1	1	1984	GD_ST_contig_24979556/GD_ST_contig_24979556.region001	0.54652573705195
90	90	1	3756	HN_SY_contig_27946580/HN_SY_contig_27946580.region001	1.1133042487425
504	504	1	2240	GD_ZH_contig_15162166/GD_ZH_contig_15162166.region001	0.820637837896764
210	210	1	3190	HN_SY_contig_30717839/HN_SY_contig_30717839.region001	1.097924810561
255	255	1	4739	LN_DD_contig_10291531/LN_DD_contig_10291531.region001	1.0833169757267
253	253	1	4027	JS_YC_contig_15802765/JS_YC_contig_15802765.region001	1.03110779160861
12	12	1	2669	GX_BH_contig_25848288/GX_BH_contig_25848288.region001	0.624635567086516
89	89	1	3346	HN_SY_contig_20231594/HN_SY_contig_20231594.region001	0.851942751370597
301	301	1	3892	JS_LYG_contig_11080426/JS_LYG_contig_11080426.region001	0.910176881777093
83	83	1	7249	ZJ_NB_contig_24388980/ZJ_NB_contig_24388980.region001	1.01528455006953
124	124	1	6751	SD_QD_contig_22954418/SD_QD_contig_22954418.region001	1.06937431074625
34	34	1	2394	GD_ZH_contig_743589/GD_ZH_contig_743589.region001	0.933727931661288
14	14	1	6117	SD_DY_contig_14147992/SD_DY_contig_14147992.region001	1.12283092793549
4	4	1	6637	SD_DY_contig_24331978/SD_DY_contig_24331978.region001	0.765092055676006
365	365	1	5634	SD_DY_contig_9918680/SD_DY_contig_9918680.region001	1.03511280551829
38	38	1	6127	SD_DY_contig_6156781/SD_DY_contig_6156781.region001	0.893041646699951
38	38	1	6050	SD_DY_contig_9862907/SD_DY_contig_9862907.region001	0.707106781186548
59	59	1	3570	HN_SY_contig_13098622/HN_SY_contig_13098622.region001	1.25408730905569
72	72	1	5956	SD_DY_contig_14920792/SD_DY_contig_14920792.region001	0.897693204961105
47	47	1	4865	SD_DY_contig_1565214/SD_DY_contig_1565214.region001	1.13748195034339
281	281	1	7600	ZJ_WZ_contig_3461663/ZJ_WZ_contig_3461663.region001	0.932543806892353
116	116	1	1432	ZJ_WZ_contig_1720596/ZJ_WZ_contig_1720596.region001	1.12568091875701
210	210	1	2377	GD_ZH_contig_19952779/GD_ZH_contig_19952779.region001	1.11567772117802
22	22	1	1058	SD_DY_contig_21186860/SD_DY_contig_21186860.region001	1.17539499779165
156	156	1	734	SD_DY_contig_9039999/SD_DY_contig_9039999.region001	1.00704037209902
501	501	1	7015	SD_QD_contig_14184070/SD_QD_contig_14184070.region001	1.15322822110427
356	356	1	2033	GD_ST_contig_4717373/GD_ST_contig_4717373.region001	0.736285121788593
81	81	1	3144	HN_SY_contig_11941348/HN_SY_contig_11941348.region001	0.536275462426596
259	259	1	1617	FJ_XM_contig_5988498/FJ_XM_contig_5988498.region001	0.891607302492258
173	173	1	7220	ZJ_NB_contig_4585553/ZJ_NB_contig_4585553.region001	0.329649254428056
504	504	1	2661	GX_BH_contig_14905298/GX_BH_contig_14905298.region001	0.773878382793283
393	393	1	4936	SD_DY_contig_4710507/SD_DY_contig_4710507.region001	1.08637307661344
281	281	1	2616	GD_ZH_contig_14872640/GD_ZH_contig_14872640.region001	1.0932553554753
20	20	1	6012	SD_DY_contig_14215121/SD_DY_contig_14215121.region001	1.25356634105602
27	27	1	3203	HN_SY_contig_25439618/HN_SY_contig_25439618.region001	0.821081472982568
54	54	1	769	SD_DY_contig_16178864/SD_DY_contig_16178864.region001	1.01993264139929
57	57	1	4129	JS_YC_contig_8722727/JS_YC_contig_8722727.region001	0.9328503367654
187	187	1	5373	SD_DY_contig_24299398/SD_DY_contig_24299398.region001	1.29057546264896
416	416	1	7014	SD_QD_contig_25977525/SD_QD_contig_25977525.region001	1.21894798649753
259	259	1	712	LN_DD_contig_4571895/LN_DD_contig_4571895.region001	1.02026096116902
484	484	1	2537	GD_ZH_contig_20765008/GD_ZH_contig_20765008.region001	0.893172742281742
73	73	1	5646	SD_DY_contig_16813342/SD_DY_contig_16813342.region001	1.1197035733001
251	251	1	3698	HN_SY_contig_32150932/HN_SY_contig_32150932.region001	0.930531457700924
393	393	1	5812	SD_DY_contig_17343870/SD_DY_contig_17343870.region001	1.12083871749864
524	524	1	1022	SD_DY_contig_19837231/SD_DY_contig_19837231.region001	1.12367328850759
504	504	1	4756	LN_DD_contig_14903354/LN_DD_contig_14903354.region001	0.983035146639041
258	258	1	3484	HN_SY_contig_1841133/HN_SY_contig_1841133.region001	0.742177805664974
1	1	1	1105	SD_DY_contig_21769247/SD_DY_contig_21769247.region001	1.08738982441963
364	364	1	2556	GD_ZH_contig_19378895/GD_ZH_contig_19378895.region001	0.963146293490057
175	175	1	2255	GD_ZH_contig_3808761/GD_ZH_contig_3808761.region001	1.07908422296739
504	504	1	5139	SD_DY_contig_7863398/SD_DY_contig_7863398.region001	0.988645955361552
264	264	1	5381	SD_DY_contig_6223671/SD_DY_contig_6223671.region001	1.06520435347324
23	23	1	6894	SD_QD_contig_26450792/SD_QD_contig_26450792.region001	1.24920144457334
8	8	1	637	LN_DD_contig_23008642/LN_DD_contig_23008642.region001	1.0055848276803
1	1	1	1638	FJ_XM_contig_14512841/FJ_XM_contig_14512841.region001	1.01909782816966
365	365	1	5942	SD_DY_contig_20763707/SD_DY_contig_20763707.region001	1.17822566059282
38	38	1	4680	LN_DD_contig_24992576/LN_DD_contig_24992576.region001	0.918311771868568
393	393	1	7582	ZJ_WZ_contig_9938915/ZJ_WZ_contig_9938915.region001	1.21674493646816
557	557	1	4665	LN_DD_contig_18364514/LN_DD_contig_18364514.region001	0.909316894050293
134	134	1	2574	GD_ZH_contig_8853291/GD_ZH_contig_8853291.region001	1.22930197917372
492	492	1	6848	SD_QD_contig_2401981/SD_QD_contig_2401981.region001	1.19186076154628
549	549	1	1219	SD_QD_contig_22916509/SD_QD_contig_22916509.region001	0.932573712464842
504	504	1	2854	GX_BH_contig_3670619/GX_BH_contig_3670619.region001	0.85466189600952
259	259	1	1869	GD_ST_contig_18428783/GD_ST_contig_18428783.region001	1.04574482650013
134	134	1	3401	HN_SY_contig_27342666/HN_SY_contig_27342666.region001	0.906231194195033
280	280	1	4768	LN_DD_contig_1743076/LN_DD_contig_1743076.region001	1.19062724271695
411	411	1	5131	SD_DY_contig_20487740/SD_DY_contig_20487740.region001	0.979050610622857
1	1	1	1165	SD_DY_contig_18103314/SD_DY_contig_18103314.region001	0.96927263813546
386	386	1	6150	SD_DY_contig_18508936/SD_DY_contig_18508936.region001	1.05220196297857
81	81	1	3973	JS_LYG_contig_2120060/JS_LYG_contig_2120060.region001	0.684078445868813
393	393	1	1113	SD_DY_contig_53169/SD_DY_contig_53169.region001	1.19447155262377
119	119	1	5455	SD_DY_contig_1165393/SD_DY_contig_1165393.region001	0.999970411137216
14	14	1	2145	GD_ST_contig_15235344/GD_ST_contig_15235344.region001	0.984685359776776
45	45	1	5140	SD_DY_contig_743655/SD_DY_contig_743655.region001	0.848159862592796
22	22	1	3034	HN_SY_contig_7975093/HN_SY_contig_7975093.region001	1.08280133305702
83	83	1	7152	ZJ_NB_contig_8969227/ZJ_NB_contig_8969227.region001	0.908915514335368
469	469	1	2988	GX_BH_contig_24163154/GX_BH_contig_24163154.region001	1.13507047506518
7	7	1	4327	JS_YC_contig_18989659/JS_YC_contig_18989659.region001	0.509823196562987
369	369	1	4695	LN_DD_contig_23684252/LN_DD_contig_23684252.region001	1.18271010862908
47	47	1	2428	GD_ZH_contig_350568/GD_ZH_contig_350568.region001	1.11365140435523
169	169	1	1571	FJ_XM_contig_4661740/FJ_XM_contig_4661740.region001	1.11876400839008
500	500	1	3085	HN_SY_contig_20611378/HN_SY_contig_20611378.region001	1.14460714446574
393	393	1	1950	GD_ST_contig_4219375/GD_ST_contig_4219375.region001	1.14412899643505
1	1	1	1518	FJ_XM_contig_21334884/FJ_XM_contig_21334884.region001	0.925263765622897
369	369	1	6963	SD_QD_contig_3027063/SD_QD_contig_3027063.region001	1.12487186827325
38	38	1	1247	SD_QD_contig_484626/SD_QD_contig_484626.region001	0.884272296219365
75	75	1	1784	GD_ST_contig_21863811/GD_ST_contig_21863811.region001	1.08631992339164
317	317	1	2116	GD_ST_contig_23717224/GD_ST_contig_23717224.region001	0.837677826078805
283	283	1	844	SD_DY_contig_21205573/SD_DY_contig_21205573.region001	1.20415152775017
500	500	1	6420	SD_DY_contig_10117576/SD_DY_contig_10117576.region001	1.07367859267772
56	56	1	5895	SD_DY_contig_12539649/SD_DY_contig_12539649.region001	1.08735358892906
504	504	1	6381	SD_DY_contig_23722280/SD_DY_contig_23722280.region001	1.0044956649298
508	508	1	7018	SD_QD_contig_29997984/SD_QD_contig_29997984.region001	1.01333872726997
504	504	1	3704	HN_SY_contig_31330696/HN_SY_contig_31330696.region001	0.796785297485829
421	421	1	140	GD_ZH_contig_12529010/GD_ZH_contig_12529010.region001	1.20367450212398
1	1	1	4762	LN_DD_contig_5533613/LN_DD_contig_5533613.region001	0.958824213783444
513	513	1	3323	HN_SY_contig_16416716/HN_SY_contig_16416716.region001	0.861588522242445
1	1	1	5014	SD_DY_contig_2209755/SD_DY_contig_2209755.region001	1.03907150217005
512	512	1	555	JS_YC_contig_21330290/JS_YC_contig_21330290.region001	1.16146545811749
192	192	1	6723	SD_QD_contig_5970520/SD_QD_contig_5970520.region001	0.959706190663605
238	238	1	1484	ZJ_WZ_contig_13497223/ZJ_WZ_contig_13497223.region001	1.12519796546825
2	2	1	1482	ZJ_WZ_contig_14694713/ZJ_WZ_contig_14694713.region001	0.982594850000263
109	109	1	3112	HN_SY_contig_23733360/HN_SY_contig_23733360.region001	0.798607577361707
90	90	1	3146	HN_SY_contig_22715095/HN_SY_contig_22715095.region001	0.790092036594679
9	9	1	461	JS_YC_contig_16497859/JS_YC_contig_16497859.region001	0.966619217110714
1	1	1	7507	ZJ_WZ_contig_6888166/ZJ_WZ_contig_6888166.region001	0.825663837372341
187	187	1	672	LN_DD_contig_6426262/LN_DD_contig_6426262.region001	0.894024935347333
474	474	1	7469	ZJ_WZ_contig_9661317/ZJ_WZ_contig_9661317.region001	0.87909774790603
89	89	1	821	SD_DY_contig_1015555/SD_DY_contig_1015555.region001	0.764239733548521
105	105	1	1233	SD_QD_contig_5520070/SD_QD_contig_5520070.region001	0.974879188247144
207	207	1	6189	SD_DY_contig_13336711/SD_DY_contig_13336711.region001	1.26824230994771
132	132	1	3596	HN_SY_contig_24561295/HN_SY_contig_24561295.region001	0.816889550604447
19	19	1	5569	SD_DY_contig_13570722/SD_DY_contig_13570722.region001	1.14110531549145
305	305	1	2577	GD_ZH_contig_3298716/GD_ZH_contig_3298716.region001	0.960226037034965
23	23	1	3964	JS_LYG_contig_3671739/JS_LYG_contig_3671739.region001	0.205319241635465
156	156	1	6583	SD_DY_contig_5587925/SD_DY_contig_5587925.region001	1.05043703154942
390	390	1	7267	ZJ_NB_contig_9897024/ZJ_NB_contig_9897024.region001	1.09273428143767
144	144	1	6374	SD_DY_contig_1049307/SD_DY_contig_1049307.region001	1.00484035349557
36	36	1	4301	JS_YC_contig_549996/JS_YC_contig_549996.region001	1.27960137003232
108	108	1	7085	SD_QD_contig_7841379/SD_QD_contig_7841379.region001	0.752240873178479
65	65	1	4005	JS_YC_contig_19434503/JS_YC_contig_19434503.region001	0.651349745297091
132	132	1	3273	HN_SY_contig_483024/HN_SY_contig_483024.region001	1.05973377244429
305	305	1	5328	SD_DY_contig_29053827/SD_DY_contig_29053827.region001	0.923649596615525
19	19	1	6537	SD_DY_contig_2374134/SD_DY_contig_2374134.region001	1.10757271588163
393	393	1	7354	ZJ_NB_contig_9367215/ZJ_NB_contig_9367215.region001	1.07152001051888
301	301	1	128	GD_ZH_contig_1014626/GD_ZH_contig_1014626.region001	0.883663092155169
473	473	1	6041	SD_DY_contig_25858939/SD_DY_contig_25858939.region001	0.828547764074145
513	513	1	3552	HN_SY_contig_26669597/HN_SY_contig_26669597.region001	0.77317151719835
423	423	1	805	SD_DY_contig_25806521/SD_DY_contig_25806521.region001	0.988286891447366
401	401	1	2576	GD_ZH_contig_22417740/GD_ZH_contig_22417740.region001	1.1436220790952
354	354	1	2539	GD_ZH_contig_9492328/GD_ZH_contig_9492328.region001	1.21817734292963
14	14	1	900	SD_DY_contig_17990832/SD_DY_contig_17990832.region001	0.929650852432646
264	264	1	226	GX_BH_contig_2792787/GX_BH_contig_2792787.region001	0.809189380137639
14	14	1	1831	GD_ST_contig_11720291/GD_ST_contig_11720291.region001	1.07528669464893
22	22	1	4186	JS_YC_contig_16021573/JS_YC_contig_16021573.region001	0.943906163992571
11	11	1	7236	ZJ_NB_contig_22552193/ZJ_NB_contig_22552193.region001	0.696730201617081
12	12	1	2730	GX_BH_contig_33144114/GX_BH_contig_33144114.region001	0.463788791862229
7	7	1	3654	HN_SY_contig_22886643/HN_SY_contig_22886643.region001	0.316969095432103
210	210	1	5271	SD_DY_contig_22003222/SD_DY_contig_22003222.region001	1.11252401701231
14	14	1	6522	SD_DY_contig_10660645/SD_DY_contig_10660645.region001	1.06983718609903
393	393	1	3554	HN_SY_contig_30334541/HN_SY_contig_30334541.region001	0.973799288948927
14	14	1	2277	GD_ZH_contig_16621459/GD_ZH_contig_16621459.region001	1.09821826220186
75	75	1	4610	LN_DD_contig_5108237/LN_DD_contig_5108237.region001	1.13805982837909
237	237	1	2451	GD_ZH_contig_10629645/GD_ZH_contig_10629645.region001	1.15320054194335
513	513	1	335	HN_SY_contig_2673672/HN_SY_contig_2673672.region001	0.840887109386532
114	114	1	1437	ZJ_WZ_contig_5940184/ZJ_WZ_contig_5940184.region001	0.932190408937477
353	353	1	3995	JS_YC_contig_18730162/JS_YC_contig_18730162.region001	1.2162848263073
471	471	1	5806	SD_DY_contig_22828902/SD_DY_contig_22828902.region001	0.959462009714073
393	393	1	5628	SD_DY_contig_26722472/SD_DY_contig_26722472.region001	1.13655838115774
24	24	1	4812	SD_DY_contig_13942491/SD_DY_contig_13942491.region001	1.1965123985335
295	295	1	5270	SD_DY_contig_18328536/SD_DY_contig_18328536.region001	1.2020153097091
513	513	1	3078	HN_SY_contig_3245820/HN_SY_contig_3245820.region001	0.995142529985746
532	532	1	5840	SD_DY_contig_13438415/SD_DY_contig_13438415.region001	1.03925653852547
90	90	1	1531	FJ_XM_contig_19990879/FJ_XM_contig_19990879.region001	0.918364614870989
32	32	1	4582	LN_DD_contig_22189433/LN_DD_contig_22189433.region001	0.347151299007423
353	353	1	1318	ZJ_NB_contig_18337101/ZJ_NB_contig_18337101.region001	1.174313443813
1	1	1	2235	GD_ZH_contig_4061311/GD_ZH_contig_4061311.region001	0.882562833659302
230	230	1	3236	HN_SY_contig_33701425/HN_SY_contig_33701425.region001	1.09189892978451
471	471	1	4022	JS_YC_contig_21007583/JS_YC_contig_21007583.region001	1.11657456634754
7	7	1	6870	SD_QD_contig_23710337/SD_QD_contig_23710337.region001	0.316969095432103
469	469	1	5185	SD_DY_contig_4588312/SD_DY_contig_4588312.region001	1.061502752814
513	513	1	2477	GD_ZH_contig_17082662/GD_ZH_contig_17082662.region001	0.792145097540597
83	83	1	6352	SD_DY_contig_14213857/SD_DY_contig_14213857.region001	1.02192750460841
22	22	1	157	GD_ZH_contig_22985892/GD_ZH_contig_22985892.region001	1.07361740934203
525	525	1	4131	JS_YC_contig_346638/JS_YC_contig_346638.region001	0.811655196491668
362	362	1	4649	LN_DD_contig_13330083/LN_DD_contig_13330083.region001	1.17229643064012
519	519	1	7398	ZJ_WZ_contig_18645738/ZJ_WZ_contig_18645738.region001	1.14015743683483
400	400	1	5199	SD_DY_contig_5184687/SD_DY_contig_5184687.region001	1.1386907920189
512	512	1	6062	SD_DY_contig_22495292/SD_DY_contig_22495292.region001	1.08318491080289
56	56	1	6369	SD_DY_contig_8729427/SD_DY_contig_8729427.region001	1.09732410848678
412	412	1	5527	SD_DY_contig_2593674/SD_DY_contig_2593674.region001	0.79750602859456
56	56	1	6806	SD_QD_contig_16353491/SD_QD_contig_16353491.region001	1.10995478939595
365	365	1	5674	SD_DY_contig_14321635/SD_DY_contig_14321635.region001	1.15745596371009
25	25	1	6669	SD_DY_contig_15509516/SD_DY_contig_15509516.region001	0.19080020221407
3	3	1	3617	HN_SY_contig_13784673/HN_SY_contig_13784673.region001	1.00803278215547
11	11	1	1969	GD_ST_contig_7326682/GD_ST_contig_7326682.region001	0.371861947741725
513	513	1	1134	SD_DY_contig_13725199/SD_DY_contig_13725199.region001	0.899701489360407
255	255	1	3254	HN_SY_contig_19337833/HN_SY_contig_19337833.region001	0.955446235195657
173	173	1	5159	SD_DY_contig_12674969/SD_DY_contig_12674969.region001	0.673966707958173
508	508	1	2444	GD_ZH_contig_22825634/GD_ZH_contig_22825634.region001	1.01664911697748
473	473	1	6662	SD_DY_contig_26739070/SD_DY_contig_26739070.region001	0.827169177151051
149	149	1	3040	HN_SY_contig_21521871/HN_SY_contig_21521871.region001	1.02922759873445
512	512	1	902	SD_DY_contig_5886940/SD_DY_contig_5886940.region001	1.1820193043602
251	251	1	3158	HN_SY_contig_6206586/HN_SY_contig_6206586.region001	1.1609993622741
267	267	1	6359	SD_DY_contig_2222457/SD_DY_contig_2222457.region001	1.09515260624927
439	439	1	3277	HN_SY_contig_27042337/HN_SY_contig_27042337.region001	0.951753117211266
27	27	1	3686	HN_SY_contig_29640844/HN_SY_contig_29640844.region001	1.15607577489668
400	400	1	1906	GD_ST_contig_4715699/GD_ST_contig_4715699.region001	1.24717978995646
127	127	1	4338	JS_YC_contig_17267827/JS_YC_contig_17267827.region001	0.823272380456213
8	8	1	7745	ZJ_WZ_contig_17734209/ZJ_WZ_contig_17734209.region001	0.518957655602168
192	192	1	2672	GX_BH_contig_12564306/GX_BH_contig_12564306.region001	1.07745267962149
535	535	1	4236	JS_YC_contig_26675994/JS_YC_contig_26675994.region001	0.795440010357179
268	268	1	1120	SD_DY_contig_22810253/SD_DY_contig_22810253.region001	1.00226196414451
493	493	1	2197	GD_ZH_contig_11122334/GD_ZH_contig_11122334.region001	1.18836899114852
81	81	1	3228	HN_SY_contig_14930603/HN_SY_contig_14930603.region001	0.74241092519693
172	172	1	5019	SD_DY_contig_16236469/SD_DY_contig_16236469.region001	1.00815611726412
530	530	1	7059	SD_QD_contig_28652420/SD_QD_contig_28652420.region001	1.29333827429574
327	327	1	3532	HN_SY_contig_871687/HN_SY_contig_871687.region001	0.640808566308396
1	1	1	6560	SD_DY_contig_26969603/SD_DY_contig_26969603.region001	1.02850616859978
41	41	1	3392	HN_SY_contig_23493408/HN_SY_contig_23493408.region001	1.12905860398984
363	363	1	6081	SD_DY_contig_24323335/SD_DY_contig_24323335.region001	1.08646746041052
24	24	1	3493	HN_SY_contig_4112538/HN_SY_contig_4112538.region001	1.07846870629355
65	65	1	5290	SD_DY_contig_13247960/SD_DY_contig_13247960.region001	0.802570032213302
500	500	1	1948	GD_ST_contig_20536648/GD_ST_contig_20536648.region001	1.16407976241478
237	237	1	6484	SD_DY_contig_20637952/SD_DY_contig_20637952.region001	1.09705607244116
258	258	1	6494	SD_DY_contig_19007297/SD_DY_contig_19007297.region001	0.916018884905998
562	562	1	2842	GX_BH_contig_22852833/GX_BH_contig_22852833.region001	0.947392280909086
81	81	1	4178	JS_YC_contig_21282829/JS_YC_contig_21282829.region001	0.587846409499184
512	512	1	7423	ZJ_WZ_contig_2456248/ZJ_WZ_contig_2456248.region001	1.09363717070072
173	173	1	6912	SD_QD_contig_584961/SD_QD_contig_584961.region001	0.567474867330126
400	400	1	3384	HN_SY_contig_21005208/HN_SY_contig_21005208.region001	1.18622106434817
237	237	1	5990	SD_DY_contig_9076747/SD_DY_contig_9076747.region001	1.10597044349985
280	280	1	3975	JS_LYG_contig_4717457/JS_LYG_contig_4717457.region001	1.11242463408888
393	393	1	3429	HN_SY_contig_7968802/HN_SY_contig_7968802.region001	1.06820181477181
108	108	1	1486	ZJ_WZ_contig_2024206/ZJ_WZ_contig_2024206.region001	0.726021956853459
379	379	1	2769	GX_BH_contig_25176033/GX_BH_contig_25176033.region001	1.1350178627363
192	192	1	6656	SD_DY_contig_752486/SD_DY_contig_752486.region001	1.04809171333088
81	81	1	4388	LN_DD_contig_5009291/LN_DD_contig_5009291.region001	1.14848856278068
89	89	1	794	SD_DY_contig_17764397/SD_DY_contig_17764397.region001	0.806612453798586
168	168	1	3859	JS_LYG_contig_20456700/JS_LYG_contig_20456700.region001	0.920233909754426
88	88	1	6264	SD_DY_contig_27858770/SD_DY_contig_27858770.region001	1.01192477180664
1	1	1	7361	ZJ_NB_contig_12255980/ZJ_NB_contig_12255980.region001	0.741018849716119
426	426	1	2094	GD_ST_contig_3759909/GD_ST_contig_3759909.region001	1.18689946536147
369	369	1	3091	HN_SY_contig_2193797/HN_SY_contig_2193797.region001	1.08045435629502
173	173	1	3857	JS_LYG_contig_13670360/JS_LYG_contig_13670360.region001	0.38125881808101
66	66	1	5853	SD_DY_contig_24113971/SD_DY_contig_24113971.region001	0.972941602859118
201	201	1	1284	ZJ_NB_contig_12165824/ZJ_NB_contig_12165824.region001	1.03992372146053
83	83	1	1213	SD_QD_contig_26971215/SD_QD_contig_26971215.region001	0.759942409978659
393	393	1	6327	SD_DY_contig_12470191/SD_DY_contig_12470191.region001	1.06739983627519
211	211	1	2241	GD_ZH_contig_5388343/GD_ZH_contig_5388343.region001	0.954750080017295
83	83	1	2880	GX_BH_contig_16403714/GX_BH_contig_16403714.region001	0.850118239158806
393	393	1	3319	HN_SY_contig_19128225/HN_SY_contig_19128225.region001	1.17046375675544
371	371	1	1535	FJ_XM_contig_13514961/FJ_XM_contig_13514961.region001	1.03027531827072
393	393	1	7118	ZJ_NB_contig_24093290/ZJ_NB_contig_24093290.region001	1.13710298018382
119	119	1	1153	SD_DY_contig_8087617/SD_DY_contig_8087617.region001	1.1556924374137
217	217	1	2676	GX_BH_contig_3266849/GX_BH_contig_3266849.region001	1.13059389092792
41	41	1	2381	GD_ZH_contig_21039412/GD_ZH_contig_21039412.region001	1.06053120381221
422	422	1	3393	HN_SY_contig_1142772/HN_SY_contig_1142772.region001	1.1658379513971
11	11	1	4240	JS_YC_contig_13527448/JS_YC_contig_13527448.region001	0.802827503024375
469	469	1	2386	GD_ZH_contig_19962963/GD_ZH_contig_19962963.region001	1.05306273576448
384	384	1	2714	GX_BH_contig_9804465/GX_BH_contig_9804465.region001	1.13770366849063
1	1	1	1361	ZJ_NB_contig_4472493/ZJ_NB_contig_4472493.region001	0.744355784935658
418	418	1	3304	HN_SY_contig_11581770/HN_SY_contig_11581770.region001	1.12289859386676
508	508	1	3403	HN_SY_contig_24333232/HN_SY_contig_24333232.region001	1.04797005834248
93	93	1	4790	LN_DD_contig_6781365/LN_DD_contig_6781365.region001	1.10475972177625
300	300	1	5894	SD_DY_contig_13104533/SD_DY_contig_13104533.region001	1.1381339501863
436	436	1	6033	SD_DY_contig_2203361/SD_DY_contig_2203361.region001	1.2277252801298
173	173	1	4838	SD_DY_contig_26997554/SD_DY_contig_26997554.region001	0.493817398878046
223	223	1	4823	SD_DY_contig_9587888/SD_DY_contig_9587888.region001	1.23950371807019
173	173	1	6265	SD_DY_contig_12446739/SD_DY_contig_12446739.region001	0.471487296702233
169	169	1	1127	SD_DY_contig_2626040/SD_DY_contig_2626040.region001	1.25345721349589
83	83	1	5912	SD_DY_contig_4134404/SD_DY_contig_4134404.region001	0.52149522304635
14	14	1	2276	GD_ZH_contig_24714036/GD_ZH_contig_24714036.region001	1.03731162786845
23	23	1	3640	HN_SY_contig_8912320/HN_SY_contig_8912320.region001	0.301132184307272
431	431	1	1959	GD_ST_contig_13278436/GD_ST_contig_13278436.region001	1.24636541801183
259	259	1	4390	LN_DD_contig_17669082/LN_DD_contig_17669082.region001	1.15147929337181
22	22	1	4661	LN_DD_contig_19403654/LN_DD_contig_19403654.region001	0.522072954573679
228	228	1	6937	SD_QD_contig_24604327/SD_QD_contig_24604327.region001	1.24062706758765
14	14	1	305	HN_SY_contig_34002315/HN_SY_contig_34002315.region001	1.10714510174748
400	400	1	7509	ZJ_WZ_contig_13385461/ZJ_WZ_contig_13385461.region001	1.11225599212045
513	513	1	6362	SD_DY_contig_26552498/SD_DY_contig_26552498.region001	0.648077423597933
369	369	1	5055	SD_DY_contig_11314684/SD_DY_contig_11314684.region001	1.07189709550269
93	93	1	5190	SD_DY_contig_17117007/SD_DY_contig_17117007.region001	1.05318929965015
