bgc_name	membership_value	genome_name	Completeness (%)	Contamination (%)	GC (%)	N50 (bp)	Genome length (bp)	# of contigs	# of predicted genes	Longest contig	Coding density	Marker lineage in checkm	# markers in checkm	Strain heterogeneity	GTDB taxonomy	NCBI taxonomy	Metabolic pathways evaluated by KEGG-Decoder module (sulphate reduction bacteria within Deltaproteobacteria and Thermodesulfobacteria, and ammonia oxidation archaea within Thaumarchaeota)	Unnamed: 16	Unnamed: 17	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25	Unnamed: 26	Unnamed: 27	Unnamed: 28	Unnamed: 29
GX_BH_contig_30578862.region001	3.742811907099335e-08	GX_BH_bin_59	0.8467643467643468	0.7023293334677826	0.6432038834951457	0.037421297563646316	0.39839051605015374	0.21748071979434447	0.4791082238299129	0.10420189837436403	0.6133043330022405	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.35850000000000004	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-001735895;f__GCA-001735895;g__GCA-001735895;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_15597930.region001	0.0	LN_DD_bin_69	0.43752543752543754	0.17233034183724918	0.6626213592233011	0.2808513550506433	0.236254480487754	0.04524421593830334	0.22796397460504947	0.33608566432308346	0.8963774098531785	k__Bacteria (UID3187)	0.14839797639123103	0.5	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__M0029;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GD_ZH_contig_19077924.region001	0.6853399998970923	GD_ZH_bin_258	0.5067155067155068	0.07502268831299788	0.38834951456310685	0.09100739118532712	0.13341544420013005	0.032390745501285345	0.1331758452679758	0.15196925756147409	0.5001102042088306	c__Deltaproteobacteria (UID3217)	0.30354131534569984	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_15659777.region001	0.9478986309566906	LN_DD_bin_202	0.012006512006512076	0.45013612987798735	0.3616504854368932	0.028661374212975637	0.03914847847044148	0.08123393316195372	0.04724641960726414	0.04508171357431222	0.4987230322660675	c__Deltaproteobacteria (UID3217)	0.30354131534569984	0.3	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SD_QD_contig_27727402.region001	0.799971845939706	SD_QD_bin_210	0.8302808302808302	0.1950186548351316	0.33737864077669905	0.17091979195182042	0.1714070374850339	0.03598971722365039	0.18381810128451204	0.17999438691431408	0.3491476705561322	c__Deltaproteobacteria (UID3217)	0.30354131534569984	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZJ_NB_contig_9980112.region001	0.9231406009379142	ZJ_NB_bin_24	0.6817256817256817	0.11717253201573055	0.5631067961165049	0.02434437448672324	0.1108496701755554	0.1455012853470437	0.1380481322899749	0.07046869265477364	0.4787471671220331	c__Deltaproteobacteria (UID3217)	0.30354131534569984	0.4	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_16136461.region001	5.2931353604313693e-08	LN_DD_bin_187	0.7094017094017094	0.33336694564888575	0.429611650485437	0.02073364358061867	0.35780594167643903	0.32390745501285345	0.441606378266647	0.07549456322277473	0.42054810567719086	c__Deltaproteobacteria (UID3217)	0.30354131534569984	0.8571	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__JABDQA01;s__JABDQA01 sp905479735	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulfofustis;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_1643.region001	0.0	LN_DD_bin_73	0.8115588115588115	0.3967933850962993	0.6796116504854369	0.1924171913495757	0.3736991222893494	0.067866323907455	0.43200944928392143	0.518149696677485	0.7114703981235433	c__Gammaproteobacteria (UID4443)	0.5919055649241147	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA7803;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_17079702.region001	0.0	LN_DD_bin_69	0.43752543752543754	0.17233034183724918	0.6626213592233011	0.2808513550506433	0.236254480487754	0.04524421593830334	0.22796397460504947	0.33608566432308346	0.8963774098531785	k__Bacteria (UID3187)	0.14839797639123103	0.5	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__M0029;s__	d__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_17408839.region001	0.0	LN_DD_bin_170	0.8306878306878308	0.2785116466673389	0.6067961165048544	0.24533807829181495	0.3658841168179048	0.02519280205655527	0.42595600177174076	0.45227078101049933	0.8362705461992251	c__Gammaproteobacteria (UID4443)	0.5919055649241147	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_20663041.region002	0.0	LN_DD_bin_61	0.3931623931623933	0.36906322476555414	0.5800970873786409	0.016487818231590474	0.174246182321101	0.19897172236503857	0.22899749003395836	0.09296709148610041	0.9296058381057835	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.42310000000000003	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GD_ST_contig_7326682.region001	0.9340274275937104	GD_ST_bin_175	0.5388685388685389	0.15004537662599576	0.5825242718446603	0.013378045442102382	0.0726026262210343	0.16452442159383032	0.1032038978296176	0.03519404725066745	0.5447752948988376	c__Deltaproteobacteria (UID3217)	0.30354131534569984	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JS_LYG_contig_13307927.region001	0.9292181951605248	JS_LYG_bin_65	0.7635327635327634	0.1994554804880508	0.3567961165048545	0.030139611278401313	0.1359701921150652	0.1275064267352185	0.15857079580688027	0.06355596174466217	0.3623421077196171	c__Deltaproteobacteria (UID3217)	0.30354131534569984	0.75	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__BM004 sp002868955	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_21849945.region001	0.9340274275937104	LN_DD_bin_202	0.012006512006512076	0.45013612987798735	0.3616504854368932	0.028661374212975637	0.03914847847044148	0.08123393316195372	0.04724641960726414	0.04508171357431222	0.4987230322660675	c__Deltaproteobacteria (UID3217)	0.30354131534569984	0.3	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SD_QD_contig_26166321.region001	0.9292181951605248	SD_QD_bin_210	0.8302808302808302	0.1950186548351316	0.33737864077669905	0.17091979195182042	0.1714070374850339	0.03598971722365039	0.18381810128451204	0.17999438691431408	0.3491476705561322	c__Deltaproteobacteria (UID3217)	0.30354131534569984	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZJ_NB_contig_11200412.region001	0.9292181951605248	ZJ_NB_bin_99	0.44017094017094005	0.5851568014520521	0.28155339805825247	0.1448152203668218	0.12729138225466935	0.02262210796915167	0.1361287464934298	0.20416951518771453	0.5039228555301078	c__Deltaproteobacteria (UID3217)	0.30354131534569984	0.07690000000000001	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__BM004;g__BM004;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_21871493.region001	0.0	LN_DD_bin_29	0.7187627187627189	0.6423313502067157	0.7135922330097088	0.18409252669039147	0.22326412646424312	0.0596401028277635	0.2350509375461391	0.3084390584408575	0.7911834093417198	c__Gammaproteobacteria (UID4202)	0.642495784148398	0.11539999999999999	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_21872672.region001	0.0	LN_DD_bin_190	0.8795278795278795	0.8491479278007461	0.6213592233009709	0.13184232137968793	0.5488179134842374	0.09460154241645244	0.6066735567695261	0.2465857326875886	0.4606551819251021	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_2192311.region001	0.0	LN_DD_bin_170	0.8306878306878308	0.2785116466673389	0.6067961165048544	0.24533807829181495	0.3658841168179048	0.02519280205655527	0.42595600177174076	0.45227078101049933	0.8362705461992251	c__Gammaproteobacteria (UID4443)	0.5919055649241147	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_22164709.region001	0.0	LN_DD_bin_194	0.9564509564509565	0.13996168196027023	0.20145631067961178	0.16429236244182863	0.12591932993287244	0.01696658097686375	0.14720212608888233	0.30008563553802864	0.6905271869397074	c__Betaproteobacteria (UID3888)	0.4839797639123103	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__GCA-2401735;s__	d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_22504336.region001	5.2931353604313693e-08	LN_DD_bin_170	0.8306878306878308	0.2785116466673389	0.6067961165048544	0.24533807829181495	0.3658841168179048	0.02519280205655527	0.42595600177174076	0.45227078101049933	0.8362705461992251	c__Gammaproteobacteria (UID4443)	0.5919055649241147	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_10929269.region001	5.2931353604313693e-08	LN_DD_bin_190	0.8795278795278795	0.8491479278007461	0.6213592233009709	0.13184232137968793	0.5488179134842374	0.09460154241645244	0.6066735567695261	0.2465857326875886	0.4606551819251021	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GD_ZH_contig_20981959.region001	0.5157123611729707	GD_ZH_bin_21	0.9507529507529507	0.4228093173338711	0.2500000000000001	0.06056118258965234	0.35182878195741546	0.17789203084832905	0.40100398641665436	0.09586862500989486	0.019386892813428286	c__Deltaproteobacteria (UID3216)	0.2478920741989882	0.2	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__UBA11574;s__UBA11574 sp003486165	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HN_SY_contig_8912320.region001	0.7563713393701369	HN_SY_bin_69	0.5498575498575498	0.1648684077846123	0.36893203883495157	0.016750615932110594	0.5127431650965134	0.3876606683804627	0.593385501254983	0.039244104460963866	0.08813694156310897	c__Deltaproteobacteria (UID3216)	0.2478920741989882	0.75	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA2174_A;g__;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_25583367.region001	0.5090520330014315	LN_DD_bin_159	0.7024827024827024	0.6050216799435313	0.2548543689320389	0.02328770873254859	0.2948318035842455	0.23290488431876608	0.35287169644175403	0.0475284432322738	0.0	c__Deltaproteobacteria (UID3216)	0.2478920741989882	0.4667	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__UBA11574;s__UBA11574 sp002868985	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_3259245.region001	0.5090520330014315	LN_DD_bin_46	0.020553520553520513	0.04870424523545427	0.3131067961165048	0.021697235149192445	0.0	0.061182519280205655	0.0	0.026768661710839733	0.3823611374183033	c__Deltaproteobacteria (UID3216)	0.2478920741989882	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__;g__;s__	Sulphate reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_4241638.region001	0.0	LN_DD_bin_123	0.6579161579161579	0.2721589190279318	0.7160194174757283	0.07323022173555982	0.18175556362030285	0.04987146529562982	0.21615236970323343	0.1419808435460309	0.6009185872892105	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.16670000000000001	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__JAANXG01;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_67352.region001	0.0	LN_DD_bin_141	0.9074074074074074	0.2863769285066048	0.8398058252427185	0.14796331782096905	0.4340813647771639	0.06580976863753213	0.39627934445592794	0.42418232453710036	0.5782002528416943	k__Bacteria (UID2565)	0.07251264755480608	0.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__	d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZJ_WZ_contig_18452205.region002	0.0	ZJ_WZ_bin_60	0.9210419210419212	0.4370273268125441	0.7888349514563109	0.2903941965507802	0.45524722571285875	0.03598971722365039	0.502731433633545	0.35590849231079225	0.6384122815746739	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.047599999999999996	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__JADJYF01;s__	d__Bacteria;p__Proteobacteria;c__;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_7332852.region001	0.0	LN_DD_bin_191	0.945054945054945	0.4718160734092972	0.6893203883495146	0.0876895702162606	0.4788765332618361	0.11105398457583547	0.5418573748708105	0.20731428242456518	0.6413508815012531	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.087	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA11873;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GD_ZH_contig_15688152.region001	0.0	GD_ZH_bin_209	0.9297924297924297	0.26994050620147225	0.1723300970873787	0.07890227210511908	0.11697747101183673	0.061696658097686374	0.14557803041488263	0.1089744604601291	0.7808764262070592	c__Betaproteobacteria (UID3888)	0.4839797639123103	0.8181999999999999	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__GCA-2401735;s__	d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JS_YC_contig_22083760.region001	0.0	JS_YC_bin_126	0.9552299552299551	0.4431783805586367	0.7135922330097088	0.2576786203120723	0.2289191385257843	0.03598971722365039	0.24627196220286432	0.29062110951993725	0.7351425538621851	k__Bacteria (UID2495)	0.07925801011804384	0.25	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__JAAXGI01;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GD_ZH_contig_25377072.region001	5.2931353604313693e-08	GD_ZH_bin_223	0.9552299552299551	0.3323585761823132	0.8033980582524273	0.08679167807281686	0.19337446836892336	0.08123393316195372	0.21039421231359812	0.15708867955757372	0.8283631538683597	k__Bacteria (UID2495)	0.07925801011804384	0.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__KS3-K002;f__JABDQB01;g__JABDQB01;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZJ_WZ_contig_1545005.region001	0.0	ZJ_WZ_bin_25	0.8262108262108261	0.4986387012201271	0.8228155339805826	0.20369285518751712	0.35731988586975466	0.05809768637532134	0.35877749889266203	0.2891329221868006	0.8530821861029361	k__Bacteria (UID2495)	0.07925801011804384	0.4	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__KS3-K002;f__JABDQB01;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SD_DY_contig_11036278.region001	0.0	SD_DY_bin_105	0.7157102157102158	0.21125340324694972	0.7791262135922331	0.10461538461538461	0.20256321469350322	0.060668380462724936	0.23239332644323046	0.20592828203596691	0.907035361667126	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.22219999999999998	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SMWH01;f__SMWH01;g__SMWH01;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SD_DY_contig_11076962.region001	0.9122155524531887	SD_DY_bin_308	0.9538054538054539	0.23162246647171525	0.91747572815534	0.11042978373939229	0.22356408199556424	0.07455012853470437	0.26531817510704264	0.1945020545332863	0.8626734967131194	k__Bacteria (UID2495)	0.07925801011804384	0.3333	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__JACCXV01;f__;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SD_DY_contig_13178059.region001	3.742811907099335e-08	SD_DY_bin_70	0.6841676841676843	0.0	0.8106796116504855	0.37663016698603885	0.13800631969036195	0.013881748071979434	0.15989960135833456	0.4196443606479516	0.9696572698807372	k__Bacteria (UID203)	0.006745362563237774	0.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__JACCXV01;f__;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SD_DY_contig_27978922.region001	0.9122155524531887	SD_DY_bin_332	0.9328449328449329	0.2399919330442674	0.70873786407767	0.22249110320284698	0.2035319492441953	0.03958868894601542	0.2400708696294109	0.3208626880923425	0.8977990466866127	k__Bacteria (UID2495)	0.07925801011804384	0.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__JACCXV01;f__;g__;s__	d__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LN_DD_contig_5684987.region002	5.2931353604313693e-08	LN_DD_bin_132	0.7684167684167685	0.8203085610567712	0.6820388349514565	0.23100465370928006	0.4497876008490418	0.09562982005141388	0.4779270633397313	0.37012399162354903	0.7059262959968886	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.0435	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__SZUA-117;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Woeseiaceae;g__Woeseia;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SD_DY_contig_11174015.region001	0.6953149054135978	SD_DY_bin_296	0.5097680097680097	0.15680145205203186	0.6723300970873788	0.060021899808376675	0.22001442729419246	0.093573264781491	0.24966779861213642	0.19192435287598678	0.41161186743003625	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SD_DY_contig_19078563.region001	0.633462520526476	SD_DY_bin_474	0.6414326414326413	0.5041847332862761	0.6844660194174759	0.024106214070626884	0.27228991021717047	0.22879177377892032	0.3412077366012107	0.047866667626168494	0.5314088162568933	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.5926	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SD_DY_contig_4124005.region001	0.0	SD_DY_bin_1	0.5014245014245015	0.2928304930926692	0.7038834951456311	0.1200520120448946	0.2446470842862982	0.056555269922879174	0.2678281411486786	0.3392707306366535	0.4540749345811029	c__Gammaproteobacteria (UID4267)	0.7487352445193929	0.2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZJ_WZ_contig_22795467.region001	0.0	ZJ_WZ_bin_26	0.9316239316239316	0.12292023797519412	0.5970873786407768	0.12073638105666576	0.3438779703226144	0.06323907455012853	0.38269599881883953	0.2635746720302819	0.5581428909288153	p__Proteobacteria (UID3882)	0.2715008431703204	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__JAANXG01;g__;s__	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
